Commune	PTOT	REG	DEP	Région	latitude	longitude	code_insee	Type équipement ou lieu	count	categorie
Saint-Léger-des-Prés	306.0	53.0	35	Bretagne	48.388486199	-1.65745157773	35286.0	Monument	1	patrimoine
Saint-Lunaire	2612.0	53.0	35	Bretagne	48.620460045	-2.09655988835	35287.0	Bibliothèque	1	vivant
Saint-Lunaire	2612.0	53.0	35	Bretagne	48.620460045	-2.09655988835	35287.0	Cinéma	1	vivant
Saint-Lunaire	2612.0	53.0	35	Bretagne	48.620460045	-2.09655988835	35287.0	Espace protégé	1	patrimoine
Saint-Lunaire	2612.0	53.0	35	Bretagne	48.620460045	-2.09655988835	35287.0	Monument	3	patrimoine
Saint-Malo	48609.0	53.0	35	Bretagne	48.6400443482	-1.98060627256	35288.0	Bibliothèque	4	vivant
Saint-Malo	48609.0	53.0	35	Bretagne	48.6400443482	-1.98060627256	35288.0	Cinéma	3	vivant
Saint-Malo	48609.0	53.0	35	Bretagne	48.6400443482	-1.98060627256	35288.0	Conservatoire	1	vivant
Saint-Malo	48609.0	53.0	35	Bretagne	48.6400443482	-1.98060627256	35288.0	Espace protégé	1	patrimoine
Saint-Malo	48609.0	53.0	35	Bretagne	48.6400443482	-1.98060627256	35288.0	Librairie	2	vivant
Saint-Malo	48609.0	53.0	35	Bretagne	48.6400443482	-1.98060627256	35288.0	Lieu archéologique	1	patrimoine
Saint-Malo	48609.0	53.0	35	Bretagne	48.6400443482	-1.98060627256	35288.0	Lieu de mémoire	1	patrimoine
Saint-Malo	48609.0	53.0	35	Bretagne	48.6400443482	-1.98060627256	35288.0	Monument	85	patrimoine
Saint-Malo	48609.0	53.0	35	Bretagne	48.6400443482	-1.98060627256	35288.0	Musée	2	vivant
Saint-Malo	48609.0	53.0	35	Bretagne	48.6400443482	-1.98060627256	35288.0	Service d'archives	1	patrimoine
Saint-Malo	48609.0	53.0	35	Bretagne	48.6400443482	-1.98060627256	35288.0	Théâtre	3	vivant
Saint-Malo-de-Phily	1086.0	53.0	35	Bretagne	47.8681860687	-1.80518886357	35289.0	Bibliothèque	1	vivant
Saint-Malo-de-Phily	1086.0	53.0	35	Bretagne	47.8681860687	-1.80518886357	35289.0	Monument	1	patrimoine
Saint-Marcan	442.0	53.0	35	Bretagne	48.5849299477	-1.627947289	35291.0	Monument	1	patrimoine
Saint-Marc-le-Blanc	1631.0	53.0	35	Bretagne	48.3752704313	-1.40505053569	35292.0	Bibliothèque	1	vivant
Saint-Marc-le-Blanc	1631.0	53.0	35	Bretagne	48.3752704313	-1.40505053569	35292.0	Monument	1	patrimoine
Sainte-Marie	2331.0	53.0	35	Bretagne	47.6935116851	-2.01321068932	35294.0	Bibliothèque	1	vivant
Sainte-Marie	2331.0	53.0	35	Bretagne	47.6935116851	-2.01321068932	35294.0	Monument	1	patrimoine
Saint-Maugan	543.0	53.0	35	Bretagne	48.1367408206	-2.10234592553	35295.0	Bibliothèque	1	vivant
Saint-Médard-sur-Ille	1342.0	53.0	35	Bretagne	48.2728481526	-1.67038135479	35296.0	Bibliothèque	1	vivant
Saint-Méen-le-Grand	4759.0	53.0	35	Bretagne	48.1925581351	-2.19497591455	35297.0	Bibliothèque	1	vivant
Saint-Méen-le-Grand	4759.0	53.0	35	Bretagne	48.1925581351	-2.19497591455	35297.0	Cinéma	1	vivant
Saint-Méen-le-Grand	4759.0	53.0	35	Bretagne	48.1925581351	-2.19497591455	35297.0	Espace protégé	1	patrimoine
Saint-Méen-le-Grand	4759.0	53.0	35	Bretagne	48.1925581351	-2.19497591455	35297.0	Monument	3	patrimoine
Saint-Méloir-des-Ondes	4693.0	53.0	35	Bretagne	48.6387125438	-1.90517612803	35299.0	Bibliothèque	1	vivant
Saint-Méloir-des-Ondes	4693.0	53.0	35	Bretagne	48.6387125438	-1.90517612803	35299.0	Monument	3	patrimoine
Saint-M'Hervé	1398.0	53.0	35	Bretagne	48.1724748255	-1.11096874338	35300.0	Bibliothèque	1	vivant
Saint-Onen-la-Chapelle	1138.0	53.0	35	Bretagne	48.1695046488	-2.1556915013	35302.0	Bibliothèque	1	vivant
Saint-Ouen-des-Alleux	1348.0	53.0	35	Bretagne	48.3270441393	-1.42763675483	35304.0	Bibliothèque	1	vivant
Saint-Père-Marc-en-Poulet	2509.0	53.0	35	Bretagne	48.5841780785	-1.9291577364	35306.0	Bibliothèque	1	vivant
Saint-Père-Marc-en-Poulet	2509.0	53.0	35	Bretagne	48.5841780785	-1.9291577364	35306.0	Monument	3	patrimoine
Saint-Pern	1057.0	53.0	35	Bretagne	48.2809544263	-1.98293675576	35307.0	Bibliothèque	1	vivant
Saint-Pern	1057.0	53.0	35	Bretagne	48.2809544263	-1.98293675576	35307.0	Monument	1	patrimoine
Mesnil-Roc'h	4508.0	53.0	35	Bretagne	48.4550260435	-1.88873891943	35308.0	Bibliothèque	2	vivant
Mesnil-Roc'h	4508.0	53.0	35	Bretagne	48.4550260435	-1.88873891943	35308.0	Monument	2	patrimoine
Saint-Rémy-du-Plain	823.0	53.0	35	Bretagne	48.3758019019	-1.56690944074	35309.0	Bibliothèque	1	vivant
Saint-Sauveur-des-Landes	1577.0	53.0	35	Bretagne	48.3469024339	-1.31411458673	35310.0	Bibliothèque	1	vivant
Saint-Séglin	593.0	53.0	35	Bretagne	47.8510645344	-2.02652054855	35311.0	Bibliothèque	1	vivant
Saint-Senoux	1867.0	53.0	35	Bretagne	47.9097827425	-1.7902930218	35312.0	Bibliothèque	1	vivant
Saint-Suliac	1013.0	53.0	35	Bretagne	48.569900609	-1.96692288512	35314.0	Bibliothèque	1	vivant
Saint-Suliac	1013.0	53.0	35	Bretagne	48.569900609	-1.96692288512	35314.0	Lieu archéologique	1	patrimoine
Saint-Suliac	1013.0	53.0	35	Bretagne	48.569900609	-1.96692288512	35314.0	Monument	3	patrimoine
Saint-Sulpice-la-Forêt	1539.0	53.0	35	Bretagne	48.21225732	-1.57663512362	35315.0	Bibliothèque	1	vivant
Saint-Sulpice-la-Forêt	1539.0	53.0	35	Bretagne	48.21225732	-1.57663512362	35315.0	Monument	1	patrimoine
Saint-Sulpice-des-Landes	846.0	53.0	35	Bretagne	47.7769253675	-1.62552770861	35316.0	Bibliothèque	1	vivant
Saint-Sulpice-des-Landes	846.0	53.0	35	Bretagne	47.7769253675	-1.62552770861	35316.0	Monument	1	patrimoine
Saint-Symphorien	662.0	53.0	35	Bretagne	48.280614851	-1.80334544561	35317.0	Bibliothèque	2	vivant
Saint-Thual	1000.0	53.0	35	Bretagne	48.3355023423	-1.93174889174	35318.0	Bibliothèque	1	vivant
Saint-Thual	1000.0	53.0	35	Bretagne	48.3355023423	-1.93174889174	35318.0	Monument	1	patrimoine
Saint-Thurial	2194.0	53.0	35	Bretagne	48.0335297683	-1.94037369583	35319.0	Bibliothèque	1	vivant
Saint-Uniac	531.0	53.0	35	Bretagne	48.1669783756	-2.03378556474	35320.0	Monument	2	patrimoine
Saulnières	811.0	53.0	35	Bretagne	47.9194668221	-1.57761100368	35321.0	Bibliothèque	1	vivant
Le Sel-de-Bretagne	1134.0	53.0	35	Bretagne	47.8978195482	-1.60609578245	35322.0	Bibliothèque	1	vivant
Le Sel-de-Bretagne	1134.0	53.0	35	Bretagne	47.8978195482	-1.60609578245	35322.0	Monument	1	patrimoine
La Selle-en-Luitré	631.0	53.0	35	Bretagne	48.3210231542	-1.15116317986	35324.0	Monument	1	patrimoine
Sens-de-Bretagne	2641.0	53.0	35	Bretagne	48.3367315734	-1.55392717615	35326.0	Bibliothèque	1	vivant
Servon-sur-Vilaine	3953.0	53.0	35	Bretagne	48.120843256	-1.45777238842	35327.0	Bibliothèque	1	vivant
Sixt-sur-Aff	2208.0	53.0	35	Bretagne	47.7748715245	-2.04938893664	35328.0	Bibliothèque	1	vivant
Sixt-sur-Aff	2208.0	53.0	35	Bretagne	47.7748715245	-2.04938893664	35328.0	Monument	1	patrimoine
Sougeal	547.0	53.0	35	Bretagne	48.5026972021	-1.51517240399	35329.0	Bibliothèque	1	vivant
Taillis	1043.0	53.0	35	Bretagne	48.1846341773	-1.24010156402	35330.0	Bibliothèque	1	vivant
Talensac	2583.0	53.0	35	Bretagne	48.0906335682	-1.92552544674	35331.0	Bibliothèque	1	vivant
Talensac	2583.0	53.0	35	Bretagne	48.0906335682	-1.92552544674	35331.0	Monument	1	patrimoine
Teillay	1110.0	53.0	35	Bretagne	47.8077925322	-1.5223130707	35332.0	Bibliothèque	1	vivant
Le Theil-de-Bretagne	1742.0	53.0	35	Bretagne	47.917964054	-1.42174921295	35333.0	Bibliothèque	1	vivant
Le Theil-de-Bretagne	1742.0	53.0	35	Bretagne	47.917964054	-1.42174921295	35333.0	Monument	1	patrimoine
Thorigné-Fouillard	8782.0	53.0	35	Bretagne	48.1566082899	-1.58409867633	35334.0	Bibliothèque	1	vivant
Thourie	878.0	53.0	35	Bretagne	47.8486763783	-1.45762680863	35335.0	Bibliothèque	1	vivant
Le Tiercent	193.0	53.0	35	Bretagne	48.3496552529	-1.42320230494	35336.0	Monument	2	patrimoine
Tinténiac	4044.0	53.0	35	Bretagne	48.3231993668	-1.83043308458	35337.0	Bibliothèque	1	vivant
Tinténiac	4044.0	53.0	35	Bretagne	48.3231993668	-1.83043308458	35337.0	Monument	1	patrimoine
Torcé	1270.0	53.0	35	Bretagne	48.06102043	-1.27189716204	35338.0	Bibliothèque	1	vivant
Torcé	1270.0	53.0	35	Bretagne	48.06102043	-1.27189716204	35338.0	Monument	1	patrimoine
Treffendel	1350.0	53.0	35	Bretagne	48.0313953352	-2.00818373637	35340.0	Bibliothèque	1	vivant
Tresbœuf	1254.0	53.0	35	Bretagne	47.8809229293	-1.55314201505	35343.0	Bibliothèque	1	vivant
Tresbœuf	1254.0	53.0	35	Bretagne	47.8809229293	-1.55314201505	35343.0	Monument	1	patrimoine
Trimer	210.0	53.0	35	Bretagne	48.3440055823	-1.89692594025	35346.0	Monument	1	patrimoine
Val-d'Izé	2649.0	53.0	35	Bretagne	48.1899182799	-1.30478438424	35347.0	Bibliothèque	1	vivant
Val-d'Izé	2649.0	53.0	35	Bretagne	48.1899182799	-1.30478438424	35347.0	Monument	2	patrimoine
Val-d'Izé	2649.0	53.0	35	Bretagne	48.1899182799	-1.30478438424	35347.0	Parc et jardin	1	patrimoine
Vergéal	823.0	53.0	35	Bretagne	48.0357832819	-1.25557177588	35350.0	Bibliothèque	1	vivant
Le Verger	1445.0	53.0	35	Bretagne	48.0658260742	-1.93692739781	35351.0	Bibliothèque	1	vivant
Vern-sur-Seiche	8384.0	53.0	35	Bretagne	48.0525245014	-1.60521106164	35352.0	Bibliothèque	1	vivant
Vern-sur-Seiche	8384.0	53.0	35	Bretagne	48.0525245014	-1.60521106164	35352.0	Cinéma	1	vivant
Vezin-le-Coquet	6411.0	53.0	35	Bretagne	48.1171829255	-1.74956473355	35353.0	Bibliothèque	1	vivant
Vezin-le-Coquet	6411.0	53.0	35	Bretagne	48.1171829255	-1.74956473355	35353.0	Musée	1	vivant
Vieux-Vy-sur-Couesnon	1295.0	53.0	35	Bretagne	48.3340738846	-1.49930744372	35355.0	Bibliothèque	1	vivant
Vignoc	2236.0	53.0	35	Bretagne	48.257222573	-1.76336508866	35356.0	Bibliothèque	1	vivant
Vignoc	2236.0	53.0	35	Bretagne	48.257222573	-1.76336508866	35356.0	Monument	2	patrimoine
Villamée	300.0	53.0	35	Bretagne	48.4562439704	-1.21840173852	35357.0	Monument	1	patrimoine
La Ville-ès-Nonais	1248.0	53.0	35	Bretagne	48.5488601096	-1.95172640786	35358.0	Bibliothèque	1	vivant
Visseiche	864.0	53.0	35	Bretagne	47.959768941	-1.29877248787	35359.0	Bibliothèque	1	vivant
Visseiche	864.0	53.0	35	Bretagne	47.959768941	-1.29877248787	35359.0	Monument	1	patrimoine
Vitré	19553.0	53.0	35	Bretagne	48.1140815063	-1.19370720718	35360.0	Bibliothèque	1	vivant
Vitré	19553.0	53.0	35	Bretagne	48.1140815063	-1.19370720718	35360.0	Cinéma	1	vivant
Vitré	19553.0	53.0	35	Bretagne	48.1140815063	-1.19370720718	35360.0	Conservatoire	1	vivant
Vitré	19553.0	53.0	35	Bretagne	48.1140815063	-1.19370720718	35360.0	Espace protégé	1	patrimoine
Vitré	19553.0	53.0	35	Bretagne	48.1140815063	-1.19370720718	35360.0	Monument	73	patrimoine
Vitré	19553.0	53.0	35	Bretagne	48.1140815063	-1.19370720718	35360.0	Musée	2	vivant
Vitré	19553.0	53.0	35	Bretagne	48.1140815063	-1.19370720718	35360.0	Service d'archives	1	patrimoine
Le Vivier-sur-Mer	1072.0	53.0	35	Bretagne	48.597890871	-1.77994172139	35361.0	Bibliothèque	1	vivant
Le Tronchet	1214.0	53.0	35	Bretagne	48.4926615398	-1.84121493446	35362.0	Bibliothèque	1	vivant
Le Tronchet	1214.0	53.0	35	Bretagne	48.4926615398	-1.84121493446	35362.0	Monument	1	patrimoine
Pont-Péan	4442.0	53.0	35	Bretagne	48.0111348801	-1.69601676125	35363.0	Bibliothèque	1	vivant
Pont-Péan	4442.0	53.0	35	Bretagne	48.0111348801	-1.69601676125	35363.0	Monument	1	patrimoine
Aigurande	1378.0	24.0	36	Centre-Val de Loire	46.455684191	1.83976972145	36001.0	Bibliothèque	1	vivant
Aigurande	1378.0	24.0	36	Centre-Val de Loire	46.455684191	1.83976972145	36001.0	Cinéma	1	vivant
Aigurande	1378.0	24.0	36	Centre-Val de Loire	46.455684191	1.83976972145	36001.0	Monument	1	patrimoine
Anjouin	325.0	24.0	36	Centre-Val de Loire	47.2008943989	1.80745396051	36004.0	Bibliothèque	1	vivant
Anjouin	325.0	24.0	36	Centre-Val de Loire	47.2008943989	1.80745396051	36004.0	Monument	2	patrimoine
Ardentes	3869.0	24.0	36	Centre-Val de Loire	46.7359618133	1.82403149268	36005.0	Bibliothèque	1	vivant
Ardentes	3869.0	24.0	36	Centre-Val de Loire	46.7359618133	1.82403149268	36005.0	Monument	1	patrimoine
Argenton-sur-Creuse	5072.0	24.0	36	Centre-Val de Loire	46.5787862593	1.4926283101	36006.0	Bibliothèque	1	vivant
Argenton-sur-Creuse	5072.0	24.0	36	Centre-Val de Loire	46.5787862593	1.4926283101	36006.0	Cinéma	1	vivant
Argenton-sur-Creuse	5072.0	24.0	36	Centre-Val de Loire	46.5787862593	1.4926283101	36006.0	Monument	4	patrimoine
Argenton-sur-Creuse	5072.0	24.0	36	Centre-Val de Loire	46.5787862593	1.4926283101	36006.0	Musée	1	vivant
Argenton-sur-Creuse	5072.0	24.0	36	Centre-Val de Loire	46.5787862593	1.4926283101	36006.0	Théâtre	1	vivant
Argy	600.0	24.0	36	Centre-Val de Loire	46.9410833796	1.46153298844	36007.0	Bibliothèque	1	vivant
Argy	600.0	24.0	36	Centre-Val de Loire	46.9410833796	1.46153298844	36007.0	Monument	2	patrimoine
Arthon	1262.0	24.0	36	Centre-Val de Loire	46.6931304896	1.71130740486	36009.0	Bibliothèque	1	vivant
Azay-le-Ferron	870.0	24.0	36	Centre-Val de Loire	46.8459784921	1.08124698726	36010.0	Bibliothèque	1	vivant
Azay-le-Ferron	870.0	24.0	36	Centre-Val de Loire	46.8459784921	1.08124698726	36010.0	Monument	2	patrimoine
Azay-le-Ferron	870.0	24.0	36	Centre-Val de Loire	46.8459784921	1.08124698726	36010.0	Musée	1	vivant
Azay-le-Ferron	870.0	24.0	36	Centre-Val de Loire	46.8459784921	1.08124698726	36010.0	Parc et jardin	1	patrimoine
Bagneux	175.0	24.0	36	Centre-Val de Loire	47.1677532735	1.75606280452	36011.0	Bibliothèque	1	vivant
Bagneux	175.0	24.0	36	Centre-Val de Loire	47.1677532735	1.75606280452	36011.0	Monument	3	patrimoine
Beaulieu	53.0	24.0	36	Centre-Val de Loire	46.3854812968	1.29760988524	36015.0	Monument	1	patrimoine
Bélâbre	943.0	24.0	36	Centre-Val de Loire	46.5555750256	1.16199318259	36016.0	Bibliothèque	1	vivant
La Berthenoux	370.0	24.0	36	Centre-Val de Loire	46.6972820615	2.05729628607	36017.0	Bibliothèque	1	vivant
La Berthenoux	370.0	24.0	36	Centre-Val de Loire	46.6972820615	2.05729628607	36017.0	Monument	2	patrimoine
Le Blanc	6425.0	24.0	36	Centre-Val de Loire	46.6346200347	1.10013221164	36018.0	Bibliothèque	1	vivant
Le Blanc	6425.0	24.0	36	Centre-Val de Loire	46.6346200347	1.10013221164	36018.0	Cinéma	1	vivant
Le Blanc	6425.0	24.0	36	Centre-Val de Loire	46.6346200347	1.10013221164	36018.0	Espace protégé	1	patrimoine
Le Blanc	6425.0	24.0	36	Centre-Val de Loire	46.6346200347	1.10013221164	36018.0	Monument	8	patrimoine
Le Blanc	6425.0	24.0	36	Centre-Val de Loire	46.6346200347	1.10013221164	36018.0	Musée	1	vivant
Bommiers	317.0	24.0	36	Centre-Val de Loire	46.7799451256	2.00352346772	36019.0	Bibliothèque	1	vivant
Bommiers	317.0	24.0	36	Centre-Val de Loire	46.7799451256	2.00352346772	36019.0	Monument	2	patrimoine
Bouges-le-Château	266.0	24.0	36	Centre-Val de Loire	47.0315026435	1.66537369681	36023.0	Monument	2	patrimoine
Bouges-le-Château	266.0	24.0	36	Centre-Val de Loire	47.0315026435	1.66537369681	36023.0	Parc et jardin	1	patrimoine
Brives	248.0	24.0	36	Centre-Val de Loire	46.8571427122	1.92583011127	36027.0	Monument	1	patrimoine
Brives	248.0	24.0	36	Centre-Val de Loire	46.8571427122	1.92583011127	36027.0	Théâtre	2	vivant
Buxières-d'Aillac	244.0	24.0	36	Centre-Val de Loire	46.6387685849	1.75300924427	36030.0	Bibliothèque	1	vivant
Buzançais	4580.0	24.0	36	Centre-Val de Loire	46.8875380464	1.41254913131	36031.0	Bibliothèque	1	vivant
Buzançais	4580.0	24.0	36	Centre-Val de Loire	46.8875380464	1.41254913131	36031.0	Cinéma	1	vivant
Buzançais	4580.0	24.0	36	Centre-Val de Loire	46.8875380464	1.41254913131	36031.0	Monument	3	patrimoine
Ceaulmont	705.0	24.0	36	Centre-Val de Loire	46.5302709049	1.55681464943	36032.0	Monument	2	patrimoine
Chabris	2806.0	24.0	36	Centre-Val de Loire	47.2519122488	1.66198740226	36034.0	Bibliothèque	1	vivant
Chabris	2806.0	24.0	36	Centre-Val de Loire	47.2519122488	1.66198740226	36034.0	Monument	3	patrimoine
Chaillac	1064.0	24.0	36	Centre-Val de Loire	46.4260014616	1.2915620907	36035.0	Bibliothèque	1	vivant
Chaillac	1064.0	24.0	36	Centre-Val de Loire	46.4260014616	1.2915620907	36035.0	Monument	3	patrimoine
Chalais	154.0	24.0	36	Centre-Val de Loire	46.5430861576	1.22189914233	36036.0	Monument	2	patrimoine
Champillet	131.0	24.0	36	Centre-Val de Loire	46.5468094689	2.10739016471	36038.0	Monument	1	patrimoine
Chasseneuil	714.0	24.0	36	Centre-Val de Loire	46.6570647712	1.49349614849	36042.0	Bibliothèque	1	vivant
Chassignolles	563.0	24.0	36	Centre-Val de Loire	46.5288369456	1.93596735168	36043.0	Bibliothèque	1	vivant
Chassignolles	563.0	24.0	36	Centre-Val de Loire	46.5288369456	1.93596735168	36043.0	Monument	1	patrimoine
Châteauroux	44560.0	24.0	36	Centre-Val de Loire	46.8029617828	1.69399812001	36044.0	Bibliothèque	4	vivant
Châteauroux	44560.0	24.0	36	Centre-Val de Loire	46.8029617828	1.69399812001	36044.0	Cinéma	2	vivant
Châteauroux	44560.0	24.0	36	Centre-Val de Loire	46.8029617828	1.69399812001	36044.0	Conservatoire	1	vivant
Châteauroux	44560.0	24.0	36	Centre-Val de Loire	46.8029617828	1.69399812001	36044.0	Espace protégé	1	patrimoine
Châteauroux	44560.0	24.0	36	Centre-Val de Loire	46.8029617828	1.69399812001	36044.0	Librairie	1	vivant
Châteauroux	44560.0	24.0	36	Centre-Val de Loire	46.8029617828	1.69399812001	36044.0	Monument	24	patrimoine
Châteauroux	44560.0	24.0	36	Centre-Val de Loire	46.8029617828	1.69399812001	36044.0	Musée	1	vivant
Châteauroux	44560.0	24.0	36	Centre-Val de Loire	46.8029617828	1.69399812001	36044.0	Scène	1	vivant
Châteauroux	44560.0	24.0	36	Centre-Val de Loire	46.8029617828	1.69399812001	36044.0	Service d'archives	2	patrimoine
Châtillon-sur-Indre	2337.0	24.0	36	Centre-Val de Loire	46.9917064296	1.17509631629	36045.0	Bibliothèque	1	vivant
Châtillon-sur-Indre	2337.0	24.0	36	Centre-Val de Loire	46.9917064296	1.17509631629	36045.0	Monument	9	patrimoine
La Châtre	4149.0	24.0	36	Centre-Val de Loire	46.5738617061	1.99112468906	36046.0	Bibliothèque	1	vivant
La Châtre	4149.0	24.0	36	Centre-Val de Loire	46.5738617061	1.99112468906	36046.0	Cinéma	1	vivant
La Châtre	4149.0	24.0	36	Centre-Val de Loire	46.5738617061	1.99112468906	36046.0	Monument	11	patrimoine
La Châtre	4149.0	24.0	36	Centre-Val de Loire	46.5738617061	1.99112468906	36046.0	Musée	1	vivant
La Châtre-Langlin	504.0	24.0	36	Centre-Val de Loire	46.4097629737	1.38754317805	36047.0	Monument	2	patrimoine
Chavin	280.0	24.0	36	Centre-Val de Loire	46.5625110461	1.61164678911	36048.0	Monument	1	patrimoine
Chazelet	126.0	24.0	36	Centre-Val de Loire	46.5082146993	1.43370852289	36049.0	Monument	2	patrimoine
Chouday	154.0	24.0	36	Centre-Val de Loire	46.9211133197	2.05340256706	36052.0	Monument	1	patrimoine
Ciron	536.0	24.0	36	Centre-Val de Loire	46.6323391701	1.26102864126	36053.0	Monument	5	patrimoine
Clion	1016.0	24.0	36	Centre-Val de Loire	46.9379936712	1.22161991718	36055.0	Bibliothèque	1	vivant
Clion	1016.0	24.0	36	Centre-Val de Loire	46.9379936712	1.22161991718	36055.0	Monument	3	patrimoine
Cluis	994.0	24.0	36	Centre-Val de Loire	46.5352767635	1.74340331959	36056.0	Bibliothèque	1	vivant
Cluis	994.0	24.0	36	Centre-Val de Loire	46.5352767635	1.74340331959	36056.0	Monument	3	patrimoine
Concremiers	627.0	24.0	36	Centre-Val de Loire	46.5939953457	1.01591887364	36058.0	Bibliothèque	1	vivant
Concremiers	627.0	24.0	36	Centre-Val de Loire	46.5939953457	1.01591887364	36058.0	Monument	1	patrimoine
Crevant	720.0	24.0	36	Centre-Val de Loire	46.4692924616	1.93707320558	36060.0	Bibliothèque	1	vivant
Crevant	720.0	24.0	36	Centre-Val de Loire	46.4692924616	1.93707320558	36060.0	Monument	1	patrimoine
Crozon-sur-Vauvre	336.0	24.0	36	Centre-Val de Loire	46.481288114	1.88194807348	36061.0	Bibliothèque	1	vivant
Crozon-sur-Vauvre	336.0	24.0	36	Centre-Val de Loire	46.481288114	1.88194807348	36061.0	Monument	1	patrimoine
Cuzion	471.0	24.0	36	Centre-Val de Loire	46.4715144043	1.61693641258	36062.0	Monument	1	patrimoine
Déols	7775.0	24.0	36	Centre-Val de Loire	46.8403192166	1.70244266478	36063.0	Bibliothèque	1	vivant
Déols	7775.0	24.0	36	Centre-Val de Loire	46.8403192166	1.70244266478	36063.0	Monument	9	patrimoine
Diors	777.0	24.0	36	Centre-Val de Loire	46.8294887211	1.81115700532	36064.0	Bibliothèque	1	vivant
Douadic	477.0	24.0	36	Centre-Val de Loire	46.7039740517	1.1179251996	36066.0	Monument	1	patrimoine
Dunet	107.0	24.0	36	Centre-Val de Loire	46.4695171037	1.28603119899	36067.0	Monument	2	patrimoine
Dun-le-Poëlier	435.0	24.0	36	Centre-Val de Loire	47.2189643606	1.7473439973	36068.0	Bibliothèque	1	vivant
Dun-le-Poëlier	435.0	24.0	36	Centre-Val de Loire	47.2189643606	1.7473439973	36068.0	Monument	1	patrimoine
Écueillé	1215.0	24.0	36	Centre-Val de Loire	47.0772111869	1.35366792893	36069.0	Bibliothèque	1	vivant
Écueillé	1215.0	24.0	36	Centre-Val de Loire	47.0772111869	1.35366792893	36069.0	Monument	2	patrimoine
Éguzon-Chantôme	1354.0	24.0	36	Centre-Val de Loire	46.4342273236	1.56931280113	36070.0	Bibliothèque	1	vivant
Éguzon-Chantôme	1354.0	24.0	36	Centre-Val de Loire	46.4342273236	1.56931280113	36070.0	Monument	1	patrimoine
Étrechet	1029.0	24.0	36	Centre-Val de Loire	46.7926466693	1.77773981101	36071.0	Bibliothèque	1	vivant
Fléré-la-Rivière	545.0	24.0	36	Centre-Val de Loire	46.9965732721	1.09318209404	36074.0	Bibliothèque	1	vivant
Fontenay	83.0	24.0	36	Centre-Val de Loire	47.0542552682	1.74236009323	36075.0	Monument	1	patrimoine
Fontgombault	261.0	24.0	36	Centre-Val de Loire	46.6744006653	0.971856321083	36076.0	Bibliothèque	1	vivant
Fontgombault	261.0	24.0	36	Centre-Val de Loire	46.6744006653	0.971856321083	36076.0	Monument	1	patrimoine
Fougerolles	363.0	24.0	36	Centre-Val de Loire	46.568597267	1.86981174393	36078.0	Monument	2	patrimoine
Frédille	75.0	24.0	36	Centre-Val de Loire	47.001803975	1.47736111614	36080.0	Monument	1	patrimoine
Gargilesse-Dampierre	278.0	24.0	36	Centre-Val de Loire	46.5053300669	1.62060670843	36081.0	Monument	4	patrimoine
Guilly	248.0	24.0	36	Centre-Val de Loire	47.0854429758	1.73470769593	36085.0	Lieu de mémoire	1	patrimoine
Heugnes	398.0	24.0	36	Centre-Val de Loire	47.0279062029	1.38544122322	36086.0	Monument	1	patrimoine
Ingrandes	307.0	24.0	36	Centre-Val de Loire	46.5931498881	0.963558213736	36087.0	Bibliothèque	1	vivant
Ingrandes	307.0	24.0	36	Centre-Val de Loire	46.5931498881	0.963558213736	36087.0	Monument	2	patrimoine
Issoudun	11232.0	24.0	36	Centre-Val de Loire	46.9489390293	2.00053790133	36088.0	Bibliothèque	1	vivant
Issoudun	11232.0	24.0	36	Centre-Val de Loire	46.9489390293	2.00053790133	36088.0	Cinéma	1	vivant
Issoudun	11232.0	24.0	36	Centre-Val de Loire	46.9489390293	2.00053790133	36088.0	Espace protégé	1	patrimoine
Issoudun	11232.0	24.0	36	Centre-Val de Loire	46.9489390293	2.00053790133	36088.0	Monument	13	patrimoine
Issoudun	11232.0	24.0	36	Centre-Val de Loire	46.9489390293	2.00053790133	36088.0	Musée	1	vivant
Issoudun	11232.0	24.0	36	Centre-Val de Loire	46.9489390293	2.00053790133	36088.0	Service d'archives	1	patrimoine
Lacs	675.0	24.0	36	Centre-Val de Loire	46.5913517222	2.03649976093	36091.0	Bibliothèque	1	vivant
Lacs	675.0	24.0	36	Centre-Val de Loire	46.5913517222	2.03649976093	36091.0	Monument	2	patrimoine
Langé	267.0	24.0	36	Centre-Val de Loire	47.0739529202	1.50748224415	36092.0	Musée	1	vivant
Levroux	2868.0	24.0	36	Centre-Val de Loire	46.9727032392	1.63027138239	36093.0	Bibliothèque	1	vivant
Levroux	2868.0	24.0	36	Centre-Val de Loire	46.9727032392	1.63027138239	36093.0	Monument	6	patrimoine
Lignac	472.0	24.0	36	Centre-Val de Loire	46.4761367692	1.20092870282	36094.0	Monument	1	patrimoine
Liniez	331.0	24.0	36	Centre-Val de Loire	47.0142256884	1.75629782161	36097.0	Monument	3	patrimoine
Lourdoueix-Saint-Michel	306.0	24.0	36	Centre-Val de Loire	46.4167963752	1.7255656955	36099.0	Bibliothèque	1	vivant
Lourdoueix-Saint-Michel	306.0	24.0	36	Centre-Val de Loire	46.4167963752	1.7255656955	36099.0	Monument	3	patrimoine
Lourouer-Saint-Laurent	261.0	24.0	36	Centre-Val de Loire	46.6194091093	2.01790100072	36100.0	Monument	2	patrimoine
Luant	1607.0	24.0	36	Centre-Val de Loire	46.7276279837	1.56239391822	36101.0	Bibliothèque	1	vivant
