Code postal	Latitude	code_insee	categorie	Nombre d'éléments
25470.0	47.3194385185453	25174	vivant	1
25480.0	47.2565490372682	25454	vivant	1
25480.0	47.2763955766143	25212	patrimoine	1
25480.0	47.2763955766143	25212	vivant	1
25480.0	47.291342	25381	patrimoine	2
25480.0	47.291342	25381	vivant	1
25490.0	47.5083799093646	25190	vivant	1
25490.0	47.5222343618105	25237	vivant	1
25490.0	47.5337038904413	25011	vivant	1
25500.0	47.02047	25403	patrimoine	2
25500.0	47.049716	25160	patrimoine	2
25500.0	47.05330520405	25148	vivant	3
25500.0	47.056768	25411	patrimoine	4
25500.0	47.056768	25411	vivant	1
25500.0	47.123656	25050	patrimoine	4
25510.0	47.201379	25203	patrimoine	1
25510.0	47.216773	25453	patrimoine	1
25510.0	47.216773	25453	vivant	1
25510.0	47.224358	25268	patrimoine	1
25510.0	47.235043	25625	patrimoine	1
25520.0	46.961224557529	25060	patrimoine	5
25520.0	46.961224557529	25060	vivant	1
25520.0	46.9951458011296	25099	vivant	1
25520.0	46.9960106024248	25440	vivant	1
25520.0	47.04251	25029	patrimoine	1
25520.0	47.051199	25025	patrimoine	1
25520.0	47.051199	25025	vivant	1
25530.0	47.1824203926826	25601	patrimoine	1
25530.0	47.1824203926826	25601	vivant	1
25530.0	47.232008	25089	patrimoine	1
25530.0	47.238723	25141	patrimoine	1
25550.0	47.4859418066071	25048	vivant	1
25550.0	47.526269393426	25210	vivant	1
25550.0	47.5285008461291	25316	vivant	1
25550.0	47.5323438241884	25481	vivant	1
25560.0	46.8079724680098	25075	vivant	1
25560.0	46.845187	25085	patrimoine	2
25560.0	46.8569098741862	25259	vivant	1
25560.0	46.877703	25493	patrimoine	2
25560.0	46.877703	25493	vivant	1
25560.0	46.882248	25041	patrimoine	1
25560.0	46.888426	25079	patrimoine	1
25560.0	46.888426	25079	vivant	1
25560.0	46.8939751548367	25100	vivant	1
25570.0	47.020025	25285	patrimoine	3
25570.0	47.020025	25285	vivant	1
25580.0	47.087392	25331	patrimoine	1
25580.0	47.087392	25331	vivant	1
25580.0	47.0976046397555	25630	vivant	1
25580.0	47.0984839584161	25424	vivant	2
25580.0	47.1079836743515	25605	vivant	1
25580.0	47.1085888230012	25208	vivant	1
25580.0	47.172326	25222	patrimoine	2
25580.0	47.172326	25222	vivant	1
25600.0	47.512666	25547	vivant	1
25600.0	47.5228340096885	25614	vivant	1
25600.0	47.5383214045127	25428	vivant	1
25610.0	47.0337775410951	25021	patrimoine	5
25610.0	47.0337775410951	25021	vivant	2
25620.0	47.1058056703078	25434	patrimoine	13
25620.0	47.1058056703078	25434	vivant	3
25620.0	47.125082	25360	patrimoine	1
25620.0	47.1566653652621	25558	vivant	1
25620.0	47.167464	25569	vivant	1
25620.0	47.1980475249514	25364	vivant	1
25640.0	47.317325	25508	patrimoine	1
25640.0	47.317325	25508	vivant	1
25640.0	47.321191	25439	patrimoine	1
25640.0	47.3286856547101	25468	vivant	1
25640.0	47.331706	25368	patrimoine	1
25640.0	47.331706	25368	vivant	1
25640.0	47.385439	25490	patrimoine	1
25640.0	47.385439	25490	vivant	1
25640.0	47.3879524193965	25566	vivant	1
25640.0	47.4042601547862	25107	vivant	1
25640.0	47.415215	25430	patrimoine	1
25650.0	46.9666508112813	25357	vivant	1
25650.0	46.993083	25390	patrimoine	1
25650.0	47.0227714014393	25139	vivant	1
25650.0	47.049645	25271	vivant	1
25660.0	47.151244786903	25375	patrimoine	1
25660.0	47.151244786903	25375	vivant	2
25660.0	47.212963	25611	vivant	1
25660.0	47.2249008319856	25532	vivant	1
25660.0	47.2267244829334	25410	vivant	1
25660.0	47.232663	25395	patrimoine	2
25660.0	47.232663	25395	vivant	2
25660.0	47.244517	25267	patrimoine	1
25660.0	47.244517	25267	vivant	1
25680.0	47.4150538426386	25567	vivant	1
25680.0	47.4267472136025	25038	vivant	1
25680.0	47.469819	25277	patrimoine	1
25680.0	47.471305	25385	patrimoine	1
25680.0	47.475928	25419	patrimoine	1
25680.0	47.478167	25505	patrimoine	1
25680.0	47.478997	25184	patrimoine	1
25680.0	47.496773	25181	patrimoine	1
25680.0	47.501824	25182	patrimoine	1
25680.0	47.501824	25182	vivant	1
25690.0	47.1064915846059	25447	patrimoine	1
25690.0	47.1064915846059	25447	vivant	1
25690.0	47.1404989706968	25039	vivant	1
25700.0	47.4364013246966	25370	vivant	1
25700.0	47.4647414219252	25580	vivant	3
25720.0	47.1845220489413	25473	vivant	1
25720.0	47.1882277690115	25328	vivant	1
25720.0	47.192437	25245	patrimoine	1
25720.0	47.204377	25036	patrimoine	1
25720.0	47.204377	25036	vivant	1
25720.0	47.207191	25058	patrimoine	2
25720.0	47.207191	25058	vivant	1
25750.0	47.5206791787764	25022	patrimoine	1
25750.0	47.5206791787764	25022	vivant	1
25770.0	47.234684	25258	patrimoine	1
25770.0	47.236472767337	25542	vivant	1
25790.0	46.9946519262013	25296	vivant	1
25800.0	47.1482018036444	25578	vivant	1
25820.0	47.2983883493481	25323	vivant	1
25840.0	47.064971	25633	patrimoine	4
25840.0	47.064971	25633	vivant	1
25870.0	47.2986760730524	25035	vivant	1
25870.0	47.3057122552241	25133	vivant	1
25870.0	47.3235030522141	25265	vivant	1
25870.0	47.3274479049003	25200	vivant	1
25870.0	47.331301	25153	patrimoine	1
25870.0	47.3349770033309	25073	patrimoine	2
25870.0	47.3349770033309	25073	vivant	1
25870.0	47.3356504418918	25612	vivant	1
25870.0	47.3380353834543	25186	vivant	1
25870.0	47.35119	25598	patrimoine	1
25870.0	47.362296	25382	patrimoine	1
25870.0	47.362296	25382	vivant	1
25920.0	47.034575	25415	patrimoine	3
25920.0	47.034575	25415	vivant	1
25930.0	47.048704	25339	patrimoine	1
25960.0	47.2934922190678	25197	patrimoine	1
25960.0	47.2934922190678	25197	vivant	1
26000.0	44.9339111799291	26362	Strange	1
26000.0	44.9339111799291	26362	patrimoine	30
26000.0	44.9339111799291	26362	vivant	15
26100.0	45.04734	26281	patrimoine	21
26100.0	45.04734	26281	vivant	10
26110.0	44.29429	26233	patrimoine	1
26110.0	44.2986044621087	26317	vivant	1
26110.0	44.310437	26182	patrimoine	1
26110.0	44.332113	26329	patrimoine	1
26110.0	44.3322593729905	26377	vivant	1
26110.0	44.335227	26306	patrimoine	2
26110.0	44.3622375607948	26220	patrimoine	2
26110.0	44.3622375607948	26220	vivant	2
26120.0	44.798135	26358	patrimoine	1
26120.0	44.798135	26358	vivant	1
26120.0	44.8340190555059	26206	vivant	1
26120.0	44.867923113285	26024	vivant	1
26120.0	44.8716129396815	26212	patrimoine	1
26120.0	44.8716129396815	26212	vivant	1
26120.0	44.9013194733977	26064	patrimoine	1
26120.0	44.9013194733977	26064	vivant	2
26120.0	44.9020818787567	26170	vivant	1
26120.0	44.90486	26081	patrimoine	1
26120.0	44.90486	26081	vivant	1
26120.0	44.9137756594615	26232	patrimoine	1
26120.0	44.9137756594615	26232	vivant	1
26120.0	44.9374423877079	26197	vivant	1
26130.0	44.327268	26326	patrimoine	3
26130.0	44.327268	26326	vivant	1
26130.0	44.348619	26342	patrimoine	2
26130.0	44.3486762076215	26324	patrimoine	8
26130.0	44.3486762076215	26324	vivant	4
26130.0	44.3615652055545	26211	patrimoine	1
26130.0	44.3615652055545	26211	vivant	1
26130.0	44.377919	26093	patrimoine	3
26140.0	45.2429490032683	26009	vivant	1
26140.0	45.2481325938061	26002	patrimoine	1
26140.0	45.2481325938061	26002	vivant	1
26140.0	45.271057	26010	patrimoine	2
26140.0	45.271057	26010	vivant	1
26140.0	45.2927335697918	26325	vivant	1
26150.0	44.74766	26248	patrimoine	1
26150.0	44.74838	26113	patrimoine	9
26150.0	44.74838	26113	vivant	5
26150.0	44.7552892454253	26027	vivant	1
26160.0	44.510373	26272	patrimoine	1
26160.0	44.529719	26243	patrimoine	3
26160.0	44.54398	26257	patrimoine	2
26160.0	44.5453880893132	26045	vivant	1
26160.0	44.554192	26031	patrimoine	1
26160.0	44.575086	26268	patrimoine	1
26160.0	44.592988	26249	patrimoine	2
26160.0	44.593112	26052	patrimoine	1
26170.0	44.234543	26188	patrimoine	3
26170.0	44.234543	26188	vivant	1
26170.0	44.256881	26229	patrimoine	1
26170.0	44.266073	26180	patrimoine	1
26170.0	44.2756048242116	26063	patrimoine	2
26170.0	44.2756048242116	26063	vivant	1
26190.0	44.911472	26163	patrimoine	1
26190.0	45.0181245772689	26307	patrimoine	1
26190.0	45.0181245772689	26307	vivant	2
26190.0	45.0291139245019	26311	vivant	1
26190.0	45.033154	26270	patrimoine	1
26200.0	44.5566180094424	26008	vivant	2
26200.0	44.5608564701028	26198	patrimoine	11
26200.0	44.5608564701028	26198	vivant	4
26210.0	45.2889003429073	26330	vivant	1
26210.0	45.293063	26213	patrimoine	1
26210.0	45.293063	26213	vivant	1
26210.0	45.2931691398347	26162	patrimoine	1
26210.0	45.2931691398347	26162	vivant	1
26210.0	45.3051252044985	26172	patrimoine	2
26210.0	45.3051252044985	26172	vivant	1
26210.0	45.312387	26118	patrimoine	1
26210.0	45.312387	26118	vivant	1
26210.0	45.3228644904205	26155	vivant	1
26220.0	44.492746	26202	patrimoine	1
26220.0	44.5263120793948	26114	patrimoine	5
26220.0	44.5263120793948	26114	vivant	2
26220.0	44.552954	26101	patrimoine	1
26220.0	44.552954	26101	vivant	1
26230.0	44.384593	26099	patrimoine	1
26230.0	44.391454	26070	patrimoine	1
26230.0	44.4201648306361	26146	patrimoine	7
26230.0	44.4201648306361	26146	vivant	3
26230.0	44.423572	26360	patrimoine	1
26230.0	44.428866968607	26284	patrimoine	1
26230.0	44.428866968607	26284	vivant	1
26240.0	45.1700495815043	26295	vivant	1
26240.0	45.178524	26333	patrimoine	3
26240.0	45.178524	26333	vivant	3
26240.0	45.1808657212928	26094	patrimoine	1
26240.0	45.1808657212928	26094	vivant	1
26240.0	45.1869458837134	26332	vivant	1
26240.0	45.1973657503103	26216	patrimoine	1
26240.0	45.1973657503103	26216	vivant	1
26250.0	44.791141	26165	patrimoine	2
26250.0	44.791141	26165	vivant	2
26260.0	45.0766785499529	26096	vivant	1
26260.0	45.1048744044437	26092	patrimoine	1
26260.0	45.1048744044437	26092	vivant	1
26260.0	45.1177248026443	26177	vivant	1
26260.0	45.127718	26301	patrimoine	3
26260.0	45.127718	26301	vivant	1
26260.0	45.1352003746299	26061	vivant	1
26260.0	45.138514	26014	patrimoine	1
26260.0	45.1484118519343	26174	vivant	1
26260.0	45.160449	26077	patrimoine	2
26260.0	45.160449	26077	vivant	1
26260.0	45.184107	26028	patrimoine	2
26270.0	44.695955	26185	patrimoine	1
26270.0	44.695955	26185	vivant	1
26270.0	44.7038486758213	26337	patrimoine	1
26270.0	44.7038486758213	26337	vivant	1
26270.0	44.718107	26097	patrimoine	1
26270.0	44.7541794217143	26166	patrimoine	1
26270.0	44.7541794217143	26166	vivant	3
26290.0	44.4171926995134	26145	vivant	1
26290.0	44.4435739045019	26116	patrimoine	7
26290.0	44.4435739045019	26116	vivant	1
26300.0	44.9355466964309	26079	vivant	1
26300.0	44.9571543649912	26023	vivant	1
26300.0	44.9655761293317	26049	patrimoine	1
26300.0	44.9655761293317	26049	vivant	1
26300.0	44.9736654325935	26004	patrimoine	1
26300.0	44.9736654325935	26004	vivant	1
26300.0	45.0000992210783	26273	vivant	1
26300.0	45.0062265583712	26088	patrimoine	1
26300.0	45.0062265583712	26088	vivant	1
26300.0	45.0155447834344	26084	patrimoine	1
26300.0	45.0155447834344	26084	vivant	1
26300.0	45.020393	26039	patrimoine	1
26300.0	45.032134	26057	patrimoine	2
26310.0	44.6147212475055	26167	vivant	1
26320.0	44.9678902228214	26313	vivant	1
26330.0	45.171998	26259	patrimoine	1
26330.0	45.1962803992899	26293	vivant	1
26330.0	45.2182487754542	26314	vivant	1
26330.0	45.233734	26083	patrimoine	2
26330.0	45.233734	26083	vivant	1
26340.0	44.657304	26296	patrimoine	1
26340.0	44.696199	26289	patrimoine	2
26340.0	44.696199	26289	vivant	1
26340.0	44.7110669264849	26368	vivant	1
26350.0	45.174789890238	26107	patrimoine	1
26350.0	45.174789890238	26107	vivant	1
26350.0	45.19124	26194	patrimoine	1
26350.0	45.2097569292452	26298	vivant	1
26350.0	45.2186443710906	26210	patrimoine	2
26350.0	45.2186443710906	26210	vivant	1
26380.0	45.0958368580252	26231	patrimoine	1
26380.0	45.0958368580252	26231	vivant	1
26390.0	45.251232	26148	patrimoine	3
26390.0	45.251232	26148	vivant	2
26400.0	44.639866	26336	patrimoine	2
26400.0	44.639866	26336	vivant	1
26400.0	44.645939	26344	patrimoine	1
26400.0	44.691405	26234	patrimoine	1
26400.0	44.7138060032204	26011	vivant	1
26400.0	44.719081	26144	patrimoine	3
26400.0	44.719081	26144	vivant	1
26400.0	44.7238233169425	26065	patrimoine	2
26400.0	44.7238233169425	26065	vivant	1
26400.0	44.7306781308162	26108	patrimoine	8
26400.0	44.7306781308162	26108	vivant	2
26400.0	44.740937	26195	patrimoine	2
26400.0	44.7589972887487	26125	vivant	1
26400.0	44.7644307426671	26006	vivant	1
26400.0	44.7771090042712	26035	vivant	1
26400.0	44.802995	26141	patrimoine	1
26410.0	44.636974	26055	patrimoine	1
26410.0	44.695173	26086	patrimoine	1
26410.0	44.695173	26086	vivant	1
26410.0	44.696557	26142	patrimoine	1
26420.0	44.971767	26074	patrimoine	3
26420.0	44.971767	26074	vivant	1
26420.0	48.529372	26364	patrimoine	2
26420.0	48.529372	26364	vivant	1
26450.0	44.588334	26078	patrimoine	1
26450.0	44.588334	26078	vivant	1
26450.0	44.612233	26095	patrimoine	1
26450.0	44.612233	26095	vivant	1
26450.0	44.6268005810823	26258	vivant	1
26460.0	44.555597	26111	patrimoine	1
26460.0	44.5865680055683	26056	patrimoine	1
26460.0	44.5865680055683	26056	vivant	1
26460.0	44.595011	26241	patrimoine	1
26470.0	44.469264	26075	patrimoine	1
26470.0	44.490582	26215	patrimoine	1
26470.0	44.490582	26215	vivant	1
26500.0	44.9472387607321	26058	patrimoine	2
26500.0	44.9472387607321	26058	vivant	1
26510.0	44.350397	26161	patrimoine	1
26510.0	44.4141848172769	26264	vivant	1
26510.0	44.455095	26376	patrimoine	1
26530.0	45.2695586420008	26143	patrimoine	2
26530.0	45.2695586420008	26143	vivant	1
26540.0	45.070465	26218	patrimoine	1
26540.0	45.070465	26218	vivant	2
26560.0	44.2051957644526	26340	vivant	1
26560.0	44.217675	26154	patrimoine	1
26570.0	44.181297	26193	patrimoine	1
26570.0	44.181297	26193	vivant	2
26570.0	44.192677	26026	patrimoine	1
26570.0	44.227033	26018	patrimoine	1
26600.0	45.0133638764939	26271	patrimoine	2
26600.0	45.0133638764939	26271	vivant	1
26600.0	45.0497395757413	26379	vivant	2
26600.0	45.0583551459558	26071	vivant	1
26600.0	45.070042	26347	patrimoine	4
26600.0	45.083871	26179	patrimoine	1
26600.0	45.083871	26179	vivant	1
26600.0	45.0903329550094	26110	vivant	1
26600.0	45.0990595118779	26156	vivant	1
26600.0	45.1076875086311	26380	vivant	1
26600.0	45.1204979137856	26119	vivant	1
26600.0	45.122419	26072	patrimoine	2
26600.0	45.122419	26072	vivant	1
26620.0	44.678459	26168	patrimoine	1
26620.0	44.678459	26168	vivant	1
26700.0	44.3740618980544	26235	patrimoine	2
26700.0	44.3740618980544	26235	vivant	2
26700.0	44.388255	26138	patrimoine	3
26700.0	44.388255	26138	vivant	2
26730.0	45.039143	26149	patrimoine	1
26730.0	45.039143	26149	vivant	2
26740.0	44.596044	26312	patrimoine	1
26740.0	44.596044	26312	vivant	1
26740.0	44.604682	26338	patrimoine	1
26740.0	44.604682	26338	vivant	2
26740.0	44.606965	26157	patrimoine	1
26740.0	44.608699	26339	patrimoine	2
26740.0	44.608699	26339	vivant	1
26740.0	44.634966	26176	patrimoine	1
26740.0	44.634966	26176	vivant	1
26740.0	44.6489829738788	26106	vivant	1
26740.0	44.662541	26353	patrimoine	2
26740.0	44.662541	26353	vivant	2
26750.0	45.0665838296386	26323	vivant	1
26750.0	45.0804426988887	26139	vivant	1
26750.0	45.099278	26355	patrimoine	1
26750.0	45.099819	26087	patrimoine	1
26750.0	45.118382	26140	patrimoine	1
26750.0	45.147649	26207	patrimoine	2
26750.0	45.147649	26207	vivant	1
26760.0	44.8662788245445	26037	patrimoine	3
26760.0	44.8662788245445	26037	vivant	1
26770.0	44.42117	26285	patrimoine	1
26770.0	44.431549	26192	patrimoine	1
26770.0	44.433257	26226	patrimoine	2
26770.0	44.4423440584823	26348	patrimoine	1
26770.0	44.4423440584823	26348	vivant	1
26770.0	44.476116	26276	patrimoine	1
26770.0	44.498234	26003	patrimoine	1
26780.0	44.4872643843334	26085	patrimoine	1
26780.0	44.4872643843334	26085	vivant	1
26780.0	44.4903370806429	26169	vivant	1
26780.0	44.5014975444613	26005	patrimoine	2
26780.0	44.5014975444613	26005	vivant	1
26780.0	44.5159404097621	26121	patrimoine	2
26780.0	44.5159404097621	26121	vivant	2
26790.0	44.254481	26275	patrimoine	3
26790.0	44.286815	26357	patrimoine	2
26790.0	44.286815	26357	vivant	1
26790.0	44.294752	26345	patrimoine	6
26790.0	44.294752	26345	vivant	1
26790.0	44.298549	26054	patrimoine	2
26790.0	44.3366732089045	26033	patrimoine	2
26790.0	44.3366732089045	26033	vivant	1
26800.0	44.794674	26208	vivant	1
26800.0	44.832266	26124	patrimoine	2
26800.0	44.832266	26124	vivant	2
26800.0	44.8569483027212	26042	vivant	1
26800.0	44.876439	26252	patrimoine	1
26800.0	44.876439	26252	vivant	2
27000.0	49.0179600089575	27229	patrimoine	16
27000.0	49.0179600089575	27229	vivant	15
27100.0	49.257737	27528	patrimoine	1
27100.0	49.257737	27528	vivant	1
27100.0	49.274141	27701	vivant	2
27110.0	49.09495	27298	patrimoine	1
27110.0	49.1022669089453	27524	patrimoine	2
27110.0	49.1022669089453	27524	vivant	1
27110.0	49.113412	27055	patrimoine	1
27110.0	49.122849	27658	patrimoine	1
27110.0	49.143805	27511	patrimoine	2
27110.0	49.1476812259318	27428	patrimoine	3
27110.0	49.1476812259318	27428	vivant	2
27110.0	49.151019	27192	patrimoine	1
27110.0	49.165555	27576	patrimoine	2
27110.0	49.16874	27698	patrimoine	1
27110.0	49.174977	27354	patrimoine	1
27110.0	49.182088	27135	patrimoine	1
27110.0	49.191343	27663	patrimoine	1
27110.0	49.191793	27201	patrimoine	1
27120.0	48.982034	27273	patrimoine	1
27120.0	48.985202	27465	patrimoine	1
27120.0	49.012332	27448	patrimoine	2
27120.0	49.012332	27448	vivant	1
27120.0	49.036078	27397	patrimoine	1
27120.0	49.036078	27397	vivant	1
27120.0	49.048728	27358	patrimoine	1
27120.0	49.049033	27203	patrimoine	1
27120.0	49.072726	27140	patrimoine	2
27130.0	48.726443	27481	patrimoine	1
27130.0	48.737712	27679	patrimoine	15
27130.0	48.737712	27679	vivant	3
27130.0	48.740702	27182	patrimoine	2
27140.0	49.274331	27284	patrimoine	7
27140.0	49.274331	27284	vivant	2
27140.0	49.322711	27533	patrimoine	3
27150.0	49.279186	27153	patrimoine	1
27150.0	49.314971	27226	patrimoine	1
27150.0	49.314971	27226	vivant	1
27150.0	49.323989	27204	patrimoine	1
27150.0	49.337263	27437	patrimoine	1
27150.0	49.349092	27324	patrimoine	1
27150.0	49.357387	27480	patrimoine	1
27150.0	49.397552	27098	patrimoine	2
27160.0	48.798617	27578	patrimoine	3
27160.0	48.820719	27112	patrimoine	3
27160.0	48.820719	27112	vivant	1
27160.0	48.907805	27565	patrimoine	1
27170.0	49.00484	27640	patrimoine	1
27170.0	49.040728	27040	patrimoine	2
27170.0	49.045957	27300	patrimoine	1
27170.0	49.060875	27051	patrimoine	3
27170.0	49.0707428647868	27037	patrimoine	1
27170.0	49.0707428647868	27037	vivant	1
27170.0	49.074427	27466	patrimoine	3
27170.0	49.090906	27050	patrimoine	2
27170.0	49.1072635400176	27109	vivant	1
27170.0	49.131305	27290	patrimoine	2
27180.0	48.949211026305	27678	patrimoine	2
27180.0	48.949211026305	27678	vivant	1
27180.0	48.968711	27044	patrimoine	1
27180.0	49.0113250258634	27602	patrimoine	1
27180.0	49.0113250258634	27602	vivant	1
27180.0	49.050406	27161	patrimoine	1
27180.0	49.050406	27161	vivant	1
27190.0	48.7636722127938	27047	patrimoine	1
27190.0	48.947588	27447	patrimoine	1
27190.0	48.947588	27447	vivant	1
27190.0	48.950063	27242	patrimoine	1
27190.0	48.955467	27165	patrimoine	3
27190.0	48.955467	27165	vivant	3
27190.0	48.960353	27141	patrimoine	1
27190.0	48.976225	27568	patrimoine	1
27190.0	48.979551	27618	patrimoine	1
27190.0	48.9833457729179	27287	vivant	1
27190.0	48.988986340993	27082	vivant	1
27190.0	48.992201	27374	patrimoine	2
27190.0	49.0210742041458	27238	patrimoine	1
27190.0	49.0210742041458	27238	vivant	1
27200.0	49.0935615298646	27681	patrimoine	11
27200.0	49.0935615298646	27681	vivant	6
27210.0	49.297625	27361	patrimoine	1
27210.0	49.30145	27393	patrimoine	1
27210.0	49.3463372926143	27065	vivant	1
27210.0	49.365426	27561	patrimoine	3
27210.0	49.369389	27100	patrimoine	1
27210.0	49.392022	27260	patrimoine	1
27210.0	49.39516	27243	patrimoine	1
27210.0	49.406179	27233	patrimoine	3
27210.0	49.426231	27064	patrimoine	2
27220.0	48.8641789281671	27073	vivant	1
27220.0	48.866162	27177	patrimoine	1
27220.0	48.9044788785331	27507	patrimoine	1
27220.0	48.9044788785331	27507	vivant	1
27220.0	48.9359376177101	27301	vivant	1
27220.0	48.939142	27621	patrimoine	1
27220.0	48.950943	27111	patrimoine	1
27220.0	48.956756	27478	patrimoine	1
27230.0	49.051447	27547	patrimoine	1
27230.0	49.079443	27564	patrimoine	2
27230.0	49.116651	27207	patrimoine	2
27230.0	49.136344518313	27629	patrimoine	1
27230.0	49.136344518313	27629	vivant	1
27230.0	49.14564	27208	patrimoine	1
27230.0	49.155812	27042	patrimoine	1
27230.0	49.182515	27237	patrimoine	1
27240.0	48.8715592786056	27198	patrimoine	5
27240.0	48.8715592786056	27198	vivant	2
27240.0	48.928807	27032	patrimoine	1
27250.0	48.790775	27156	patrimoine	1
27250.0	48.815599	27502	patrimoine	3
27250.0	48.840524	27009	patrimoine	2
27250.0	48.8485	27359	patrimoine	1
27250.0	48.875204	27427	patrimoine	2
27270.0	48.986711	27138	patrimoine	1
27270.0	49.002755	27117	patrimoine	2
27270.0	49.002755	27117	vivant	1
27290.0	49.268095	27288	patrimoine	1
27290.0	49.288639	27209	patrimoine	1
27290.0	49.2937569262077	27587	patrimoine	1
27290.0	49.2937569262077	27587	vivant	1
27290.0	49.294361	27413	patrimoine	1
27290.0	49.3148646408735	27167	vivant	1
27290.0	49.317295	27349	patrimoine	1
27290.0	49.317295	27349	vivant	1
27290.0	49.32458	27018	patrimoine	1
27300.0	49.063449	27608	patrimoine	1
27300.0	49.076988	27460	patrimoine	1
27300.0	49.0911038631661	27056	patrimoine	12
27300.0	49.0911038631661	27056	vivant	2
27300.0	49.10223	27398	patrimoine	1
27300.0	49.113516	27557	patrimoine	2
27300.0	49.143585	27463	patrimoine	2
27310.0	49.320231	27085	patrimoine	1
27310.0	49.346548	27103	patrimoine	1
27310.0	49.346548	27103	vivant	1
27310.0	49.350693	27580	patrimoine	1
27310.0	49.360056	27102	patrimoine	2
27310.0	49.363896	27661	patrimoine	2
27310.0	49.367632	27133	patrimoine	2
27310.0	49.384632	27039	patrimoine	1
27320.0	48.7704312148143	27438	patrimoine	2
27320.0	48.7704312148143	27438	vivant	2
27320.0	48.827743	27390	patrimoine	1
27320.0	48.844877	27411	patrimoine	1
27330.0	48.896488	27075	patrimoine	1
27330.0	48.907956	27431	patrimoine	1
27330.0	48.907956	27431	vivant	1
27330.0	48.98689	27049	patrimoine	10
27330.0	48.98689	27049	vivant	1
27340.0	49.225638	27412	patrimoine	3
27340.0	49.292361	27469	patrimoine	5
27340.0	49.292361	27469	vivant	1
27340.0	49.297434	27188	patrimoine	1
27350.0	49.2169840979871	27316	patrimoine	1
27350.0	49.2169840979871	27316	vivant	1
27350.0	49.346661	27110	patrimoine	1
27350.0	49.353902	27134	patrimoine	1
27350.0	49.366182	27669	patrimoine	1
27350.0	49.374388	27227	patrimoine	1
27350.0	49.385441	27500	patrimoine	2
27350.0	49.385441	27500	vivant	1
27350.0	49.393003	27317	patrimoine	2
27350.0	49.399539	27319	patrimoine	1
27350.0	49.409595	27363	patrimoine	1
27370.0	49.210661022816	27011	vivant	1
27370.0	49.2268660070664	27302	vivant	1
27370.0	49.2365141306637	27534	vivant	1
27370.0	49.2499817611485	27593	vivant	1
27370.0	49.2613072398513	27595	patrimoine	2
27370.0	49.2613072398513	27595	vivant	1
27370.0	49.2664517485662	27638	patrimoine	3
27370.0	49.2664517485662	27638	vivant	1
27380.0	49.304839	27013	patrimoine	2
27380.0	49.352373	27487	patrimoine	2
27380.0	49.352373	27487	vivant	1
27380.0	49.3593150433138	27246	vivant	1
27380.0	49.3700333344992	27151	vivant	1
27380.0	49.3849952774339	27670	vivant	1
27390.0	48.906942	27680	patrimoine	2
27390.0	48.916651	27530	patrimoine	1
27390.0	48.932486	27590	patrimoine	2
27390.0	48.9393974191749	27414	patrimoine	3
27390.0	48.9393974191749	27414	vivant	1
27400.0	49.128027	27342	patrimoine	1
27400.0	49.139796349284	27335	patrimoine	1
27400.0	49.139796349284	27335	vivant	1
27400.0	49.1416130729265	27339	vivant	1
27400.0	49.151982	27014	patrimoine	2
27400.0	49.1720835681869	27003	patrimoine	7
27400.0	49.1720835681869	27003	vivant	2
27400.0	49.184548	27403	patrimoine	3
27400.0	49.187725	27456	patrimoine	3
27400.0	49.1983105329589	27624	patrimoine	1
27400.0	49.1983105329589	27624	vivant	1
27400.0	49.204811	27623	patrimoine	1
27400.0	49.2142305911075	27375	patrimoine	7
27400.0	49.2142305911075	27375	vivant	3
27420.0	49.1852541320942	27213	patrimoine	9
27420.0	49.1852541320942	27213	vivant	2
27420.0	49.204451	27152	patrimoine	1
27420.0	49.204451	27152	vivant	1
27420.0	49.218141	27026	patrimoine	1
27420.0	49.245592	27420	patrimoine	1
27430.0	49.226109	27422	patrimoine	2
27430.0	49.226109	27422	vivant	1
27430.0	49.2268	27598	patrimoine	1
27430.0	49.234919	27015	patrimoine	1
27430.0	49.2474152010166	27537	patrimoine	2
27430.0	49.2474152010166	27537	vivant	1
27440.0	49.307049	27214	patrimoine	1
27440.0	49.307049	27214	vivant	1
27440.0	49.325321	27407	patrimoine	1
27440.0	49.349085	27370	patrimoine	1
27450.0	49.226528	27520	patrimoine	1
27450.0	49.2437055701471	27542	patrimoine	1
27450.0	49.2437055701471	27542	vivant	1
27450.0	49.246594	27550	patrimoine	1
27450.0	49.264964	27538	patrimoine	3
27450.0	49.29346	27571	patrimoine	1
27460.0	49.311755	27386	patrimoine	1
27460.0	49.319608	27008	patrimoine	1
27460.0	49.319608	27008	vivant	1
27460.0	49.3199386724495	27348	vivant	1
27470.0	49.11405	27622	patrimoine	3
27470.0	49.11405	27622	vivant	1
27480.0	49.399349	27377	patrimoine	6
27480.0	49.399349	27377	vivant	1
27480.0	49.402953	27048	patrimoine	1
27480.0	49.406951	27066	patrimoine	2
27480.0	49.420254	27245	patrimoine	1
27490.0	49.10241	27025	patrimoine	1
27490.0	49.10241	27025	vivant	1
27490.0	49.107152	27191	patrimoine	3
27490.0	49.11679	27124	patrimoine	1
27500.0	49.1610934920055	27006	patrimoine	5
27500.0	49.1610934920055	27006	vivant	1
27500.0	49.302784	27620	patrimoine	2
27500.0	49.3106897891184	27126	vivant	1
27500.0	49.338277	27174	patrimoine	3
27500.0	49.3544414806478	27467	patrimoine	6
