Commune	PTOT	REG	DEP	Région	latitude	longitude	code_insee	Type équipement ou lieu	count	categorie
Dole	24602.0	27.0	39	Bourgogne-Franche-Comté	47.0755452538	5.50062446099	39198	Musée	1	vivant
Dole	24602.0	27.0	39	Bourgogne-Franche-Comté	47.0755452538	5.50062446099	39198	Parc et jardin	1	patrimoine
Dole	24602.0	27.0	39	Bourgogne-Franche-Comté	47.0755452538	5.50062446099	39198	Service d'archives	1	patrimoine
Domblans	1243.0	27.0	39	Bourgogne-Franche-Comté	46.7623690449	5.59000211082	39199	Espace protégé	1	patrimoine
Domblans	1243.0	27.0	39	Bourgogne-Franche-Comté	46.7623690449	5.59000211082	39199	Monument	2	patrimoine
Doucier	318.0	27.0	39	Bourgogne-Franche-Comté	46.6499567029	5.77799951166	39201	Bibliothèque	1	vivant
Doucier	318.0	27.0	39	Bourgogne-Franche-Comté	46.6499567029	5.77799951166	39201	Monument	1	patrimoine
Dramelay	28.0	27.0	39	Bourgogne-Franche-Comté	46.4042095252	5.53007674794	39204	Monument	1	patrimoine
Éclans-Nenon	386.0	27.0	39	Bourgogne-Franche-Comté	47.1038743929	5.61210284808	39205	Bibliothèque	1	vivant
Éclans-Nenon	386.0	27.0	39	Bourgogne-Franche-Comté	47.1038743929	5.61210284808	39205	Monument	1	patrimoine
Équevillon	588.0	27.0	39	Bourgogne-Franche-Comté	46.7607810101	5.94097617099	39210	Monument	1	patrimoine
L'Étoile	586.0	27.0	39	Bourgogne-Franche-Comté	46.7160513036	5.53394517039	39217	Monument	3	patrimoine
Évans	679.0	27.0	39	Bourgogne-Franche-Comté	47.1795880085	5.76480868684	39219	Monument	1	patrimoine
Falletans	415.0	27.0	39	Bourgogne-Franche-Comté	47.0819186526	5.56688411224	39220	Monument	1	patrimoine
Foncine-le-Haut	1127.0	27.0	39	Bourgogne-Franche-Comté	46.6590550612	6.06154968382	39228	Bibliothèque	1	vivant
Foncine-le-Haut	1127.0	27.0	39	Bourgogne-Franche-Comté	46.6590550612	6.06154968382	39228	Cinéma	1	vivant
Foncine-le-Haut	1127.0	27.0	39	Bourgogne-Franche-Comté	46.6590550612	6.06154968382	39228	Monument	1	patrimoine
Fontenu	77.0	27.0	39	Bourgogne-Franche-Comté	46.6719633574	5.81528631175	39230	Lieu archéologique	1	patrimoine
Fontenu	77.0	27.0	39	Bourgogne-Franche-Comté	46.6719633574	5.81528631175	39230	Monument	2	patrimoine
Fort-du-Plasne	474.0	27.0	39	Bourgogne-Franche-Comté	46.6232367708	5.98199426982	39232	Monument	1	patrimoine
Foucherans	2323.0	27.0	39	Bourgogne-Franche-Comté	47.0856433661	5.44430100511	39233	Bibliothèque	1	vivant
Fraisans	1196.0	27.0	39	Bourgogne-Franche-Comté	47.1244743587	5.75661818843	39235	Monument	1	patrimoine
Frasne-les-Meulières	113.0	27.0	39	Bourgogne-Franche-Comté	47.1966162247	5.50343047257	39238	Monument	7	patrimoine
Frontenay	165.0	27.0	39	Bourgogne-Franche-Comté	46.7884051607	5.63215279855	39244	Monument	2	patrimoine
Gendrey	445.0	27.0	39	Bourgogne-Franche-Comté	47.1963062843	5.68474768742	39246	Bibliothèque	1	vivant
Gevingey	545.0	27.0	39	Bourgogne-Franche-Comté	46.6375986496	5.50938673759	39251	Monument	1	patrimoine
Gigny	278.0	27.0	39	Bourgogne-Franche-Comté	46.4543990771	5.4715682164	39253	Monument	1	patrimoine
Gizia	225.0	27.0	39	Bourgogne-Franche-Comté	46.5271746657	5.42480617606	39255	Monument	1	patrimoine
Grande-Rivière Château	649.0	27.0	39	Bourgogne-Franche-Comté	46.5345269468	5.90836886735	39258	Monument	1	patrimoine
Grozon	396.0	27.0	39	Bourgogne-Franche-Comté	46.8897857608	5.69024153964	39263	Monument	2	patrimoine
Jouhe	596.0	27.0	39	Bourgogne-Franche-Comté	47.1398982403	5.48513402798	39270	Bibliothèque	1	vivant
Lamoura	671.0	27.0	39	Bourgogne-Franche-Comté	46.4081181986	5.98341720791	39275	Monument	1	patrimoine
Lavancia-Epercy	631.0	27.0	39	Bourgogne-Franche-Comté	46.3364527437	5.68491757236	39283	Monument	1	patrimoine
Lavans-lès-Dole	339.0	27.0	39	Bourgogne-Franche-Comté	47.1556350974	5.63422877694	39285	Monument	1	patrimoine
Lavans-lès-Saint-Claude	2418.0	27.0	39	Bourgogne-Franche-Comté	46.3901726307	5.77719970471	39286	Monument	1	patrimoine
Valzin en Petite Montagne	468.0	27.0	39	Bourgogne-Franche-Comté	46.4245328121	5.60694899546	39290	Monument	2	patrimoine
Valzin en Petite Montagne	468.0	27.0	39	Bourgogne-Franche-Comté	46.4245328121	5.60694899546	39290	Musée	1	vivant
Lemuy	246.0	27.0	39	Bourgogne-Franche-Comté	46.889073622	5.98241424914	39291	Monument	1	patrimoine
Lombard	217.0	27.0	39	Bourgogne-Franche-Comté	46.7840338435	5.50626178194	39296	Monument	1	patrimoine
Longchaumois	1161.0	27.0	39	Bourgogne-Franche-Comté	46.4634160554	5.96337151696	39297	Bibliothèque	1	vivant
Lons-le-Saunier	17887.0	27.0	39	Bourgogne-Franche-Comté	46.6744796278	5.55733212947	39300	Bibliothèque	3	vivant
Lons-le-Saunier	17887.0	27.0	39	Bourgogne-Franche-Comté	46.6744796278	5.55733212947	39300	Cinéma	3	vivant
Lons-le-Saunier	17887.0	27.0	39	Bourgogne-Franche-Comté	46.6744796278	5.55733212947	39300	Conservatoire	1	vivant
Lons-le-Saunier	17887.0	27.0	39	Bourgogne-Franche-Comté	46.6744796278	5.55733212947	39300	Espace protégé	1	patrimoine
Lons-le-Saunier	17887.0	27.0	39	Bourgogne-Franche-Comté	46.6744796278	5.55733212947	39300	Librairie	2	vivant
Lons-le-Saunier	17887.0	27.0	39	Bourgogne-Franche-Comté	46.6744796278	5.55733212947	39300	Lieu archéologique	1	patrimoine
Lons-le-Saunier	17887.0	27.0	39	Bourgogne-Franche-Comté	46.6744796278	5.55733212947	39300	Lieu de mémoire	1	patrimoine
Lons-le-Saunier	17887.0	27.0	39	Bourgogne-Franche-Comté	46.6744796278	5.55733212947	39300	Monument	83	patrimoine
Lons-le-Saunier	17887.0	27.0	39	Bourgogne-Franche-Comté	46.6744796278	5.55733212947	39300	Musée	2	vivant
Lons-le-Saunier	17887.0	27.0	39	Bourgogne-Franche-Comté	46.6744796278	5.55733212947	39300	Scène	1	vivant
La Loye	567.0	27.0	39	Bourgogne-Franche-Comté	47.0305064268	5.55264274121	39305	Monument	1	patrimoine
Macornay	1031.0	27.0	39	Bourgogne-Franche-Comté	46.6419396973	5.54481097353	39306	Bibliothèque	1	vivant
Maisod	334.0	27.0	39	Bourgogne-Franche-Comté	46.4791457718	5.69233262933	39307	Monument	1	patrimoine
Mantry	490.0	27.0	39	Bourgogne-Franche-Comté	46.7949152079	5.55490459828	39310	Monument	1	patrimoine
Marigna-sur-Valouse	109.0	27.0	39	Bourgogne-Franche-Comté	46.4465766056	5.52802659429	39312	Monument	1	patrimoine
Marigny	223.0	27.0	39	Bourgogne-Franche-Comté	46.67956984	5.77875923329	39313	Espace protégé	1	patrimoine
Marigny	223.0	27.0	39	Bourgogne-Franche-Comté	46.67956984	5.77875923329	39313	Monument	2	patrimoine
Mathenay	145.0	27.0	39	Bourgogne-Franche-Comté	46.9295460326	5.67894165868	39319	Monument	1	patrimoine
Maynal	336.0	27.0	39	Bourgogne-Franche-Comté	46.5672563014	5.4124890744	39320	Monument	1	patrimoine
Menétru-le-Vignoble	167.0	27.0	39	Bourgogne-Franche-Comté	46.7745566014	5.63482619878	39321	Monument	1	patrimoine
Menotey	315.0	27.0	39	Bourgogne-Franche-Comté	47.1678262318	5.50278789931	39323	Monument	2	patrimoine
Messia-sur-Sorne	887.0	27.0	39	Bourgogne-Franche-Comté	46.6631538185	5.51569429363	39327	Bibliothèque	1	vivant
Mièges	169.0	27.0	39	Bourgogne-Franche-Comté	46.7873509128	6.04198451361	39329	Monument	1	patrimoine
Mignovillard	888.0	27.0	39	Bourgogne-Franche-Comté	46.7758072369	6.14394186083	39331	Bibliothèque	1	vivant
Mignovillard	888.0	27.0	39	Bourgogne-Franche-Comté	46.7758072369	6.14394186083	39331	Monument	1	patrimoine
Moirans-en-Montagne	2247.0	27.0	39	Bourgogne-Franche-Comté	46.4388080084	5.73795329823	39333	Bibliothèque	1	vivant
Moirans-en-Montagne	2247.0	27.0	39	Bourgogne-Franche-Comté	46.4388080084	5.73795329823	39333	Cinéma	1	vivant
Moirans-en-Montagne	2247.0	27.0	39	Bourgogne-Franche-Comté	46.4388080084	5.73795329823	39333	Monument	4	patrimoine
Moirans-en-Montagne	2247.0	27.0	39	Bourgogne-Franche-Comté	46.4388080084	5.73795329823	39333	Musée	1	vivant
Moissey	580.0	27.0	39	Bourgogne-Franche-Comté	47.1885329382	5.53230467086	39335	Monument	5	patrimoine
Chassal-Molinges	1157.0	27.0	39	Bourgogne-Franche-Comté	46.35182997	5.76359169948	39339	Bibliothèque	1	vivant
Montaigu	458.0	27.0	39	Bourgogne-Franche-Comté	46.6535706829	5.57330995671	39348	Monument	2	patrimoine
Montfleur	174.0	27.0	39	Bourgogne-Franche-Comté	46.333233615	5.44582401435	39353	Monument	3	patrimoine
Montigny-lès-Arsures	237.0	27.0	39	Bourgogne-Franche-Comté	46.9378384103	5.77619784355	39355	Monument	2	patrimoine
Montigny-sur-l'Ain	214.0	27.0	39	Bourgogne-Franche-Comté	46.7050355286	5.79177737951	39356	Bibliothèque	1	vivant
Montmirey-la-Ville	175.0	27.0	39	Bourgogne-Franche-Comté	47.2170742688	5.51651426821	39360	Bibliothèque	1	vivant
Montmirey-la-Ville	175.0	27.0	39	Bourgogne-Franche-Comté	47.2170742688	5.51651426821	39360	Monument	2	patrimoine
Montmirey-le-Château	200.0	27.0	39	Bourgogne-Franche-Comté	47.2299837949	5.53411913027	39361	Monument	1	patrimoine
Montmorot	3492.0	27.0	39	Bourgogne-Franche-Comté	46.6868843309	5.5196117795	39362	Bibliothèque	1	vivant
Montmorot	3492.0	27.0	39	Bourgogne-Franche-Comté	46.6868843309	5.5196117795	39362	Monument	1	patrimoine
Montmorot	3492.0	27.0	39	Bourgogne-Franche-Comté	46.6868843309	5.5196117795	39362	Service d'archives	1	patrimoine
Montrond	502.0	27.0	39	Bourgogne-Franche-Comté	46.7867874524	5.84385490665	39364	Monument	1	patrimoine
Mont-sous-Vaudrey	1321.0	27.0	39	Bourgogne-Franche-Comté	46.9631076045	5.59448295865	39365	Bibliothèque	1	vivant
Mont-sous-Vaudrey	1321.0	27.0	39	Bourgogne-Franche-Comté	46.9631076045	5.59448295865	39365	Monument	2	patrimoine
Morbier	2375.0	27.0	39	Bourgogne-Franche-Comté	46.55692328	6.01610878304	39367	Bibliothèque	1	vivant
Morbier	2375.0	27.0	39	Bourgogne-Franche-Comté	46.55692328	6.01610878304	39367	Monument	3	patrimoine
Hauts de Bienne	5434.0	27.0	39	Bourgogne-Franche-Comté	46.5258425381	6.03328656487	39368	Bibliothèque	1	vivant
Hauts de Bienne	5434.0	27.0	39	Bourgogne-Franche-Comté	46.5258425381	6.03328656487	39368	Cinéma	1	vivant
Hauts de Bienne	5434.0	27.0	39	Bourgogne-Franche-Comté	46.5258425381	6.03328656487	39368	Monument	3	patrimoine
Hauts de Bienne	5434.0	27.0	39	Bourgogne-Franche-Comté	46.5258425381	6.03328656487	39368	Musée	1	vivant
Les Moussières	164.0	27.0	39	Bourgogne-Franche-Comté	46.326906853	5.87285556861	39373	Monument	1	patrimoine
Mutigney	181.0	27.0	39	Bourgogne-Franche-Comté	47.2820712472	5.53021636732	39377	Monument	3	patrimoine
Les Trois-Châteaux	781.0	27.0	39	Bourgogne-Franche-Comté	46.4197619267	5.34914344308	39378	Monument	3	patrimoine
Neublans-Abergement	549.0	27.0	39	Bourgogne-Franche-Comté	46.9040741283	5.33914629457	39385	Monument	3	patrimoine
Nevy-sur-Seille	202.0	27.0	39	Bourgogne-Franche-Comté	46.7343478982	5.64536782346	39388	Monument	1	patrimoine
Nozeroy	407.0	27.0	39	Bourgogne-Franche-Comté	46.7701820347	6.03611938375	39391	Bibliothèque	1	vivant
Nozeroy	407.0	27.0	39	Bourgogne-Franche-Comté	46.7701820347	6.03611938375	39391	Espace protégé	1	patrimoine
Nozeroy	407.0	27.0	39	Bourgogne-Franche-Comté	46.7701820347	6.03611938375	39391	Monument	4	patrimoine
Offlanges	193.0	27.0	39	Bourgogne-Franche-Comté	47.2038465796	5.56005963623	39392	Monument	2	patrimoine
Onoz	72.0	27.0	39	Bourgogne-Franche-Comté	46.4480090992	5.66352512736	39394	Monument	1	patrimoine
Orchamps	1088.0	27.0	39	Bourgogne-Franche-Comté	47.1540318861	5.66771529859	39396	Monument	2	patrimoine
Orgelet	1625.0	27.0	39	Bourgogne-Franche-Comté	46.5063359095	5.62225313092	39397	Bibliothèque	1	vivant
Orgelet	1625.0	27.0	39	Bourgogne-Franche-Comté	46.5063359095	5.62225313092	39397	Espace protégé	1	patrimoine
Orgelet	1625.0	27.0	39	Bourgogne-Franche-Comté	46.5063359095	5.62225313092	39397	Monument	4	patrimoine
Ougney	417.0	27.0	39	Bourgogne-Franche-Comté	47.2407071845	5.65989069882	39398	Monument	1	patrimoine
Our	150.0	27.0	39	Bourgogne-Franche-Comté	47.1073810087	5.64890585265	39400	Monument	1	patrimoine
Pannessières	471.0	27.0	39	Bourgogne-Franche-Comté	46.6983683105	5.59466589018	39404	Lieu archéologique	2	patrimoine
Pannessières	471.0	27.0	39	Bourgogne-Franche-Comté	46.6983683105	5.59466589018	39404	Monument	1	patrimoine
Parcey	1035.0	27.0	39	Bourgogne-Franche-Comté	47.0223001054	5.47952052073	39405	Monument	2	patrimoine
Patornay	160.0	27.0	39	Bourgogne-Franche-Comté	46.5873552855	5.70873502503	39408	Bibliothèque	1	vivant
Peintre	138.0	27.0	39	Bourgogne-Franche-Comté	47.1980003971	5.47297179075	39409	Monument	2	patrimoine
Perrigny	1563.0	27.0	39	Bourgogne-Franche-Comté	46.676681519	5.59933078022	39411	Monument	1	patrimoine
La Pesse	340.0	27.0	39	Bourgogne-Franche-Comté	46.286468541	5.85238812673	39413	Bibliothèque	1	vivant
Petit-Noir	1087.0	27.0	39	Bourgogne-Franche-Comté	46.9324882884	5.33765918128	39415	Monument	1	patrimoine
Le Pin	253.0	27.0	39	Bourgogne-Franche-Comté	46.7080786364	5.56997582613	39421	Monument	1	patrimoine
Plainoiseau	526.0	27.0	39	Bourgogne-Franche-Comté	46.7252404633	5.55598412633	39422	Bibliothèque	1	vivant
Plaisia	103.0	27.0	39	Bourgogne-Franche-Comté	46.5243667153	5.63724392564	39423	Monument	1	patrimoine
Les Planches-près-Arbois	85.0	27.0	39	Bourgogne-Franche-Comté	46.8806181055	5.80844995624	39425	Lieu archéologique	1	patrimoine
Plénise	64.0	27.0	39	Bourgogne-Franche-Comté	46.8151075065	6.0199524043	39427	Monument	1	patrimoine
Poligny	4381.0	27.0	39	Bourgogne-Franche-Comté	46.8222386118	5.73292565089	39434	Bibliothèque	1	vivant
Poligny	4381.0	27.0	39	Bourgogne-Franche-Comté	46.8222386118	5.73292565089	39434	Cinéma	1	vivant
Poligny	4381.0	27.0	39	Bourgogne-Franche-Comté	46.8222386118	5.73292565089	39434	Espace protégé	1	patrimoine
Poligny	4381.0	27.0	39	Bourgogne-Franche-Comté	46.8222386118	5.73292565089	39434	Librairie	1	vivant
Poligny	4381.0	27.0	39	Bourgogne-Franche-Comté	46.8222386118	5.73292565089	39434	Lieu archéologique	1	patrimoine
Poligny	4381.0	27.0	39	Bourgogne-Franche-Comté	46.8222386118	5.73292565089	39434	Monument	15	patrimoine
Poligny	4381.0	27.0	39	Bourgogne-Franche-Comté	46.8222386118	5.73292565089	39434	Musée	1	vivant
Port-Lesney	545.0	27.0	39	Bourgogne-Franche-Comté	46.9984173967	5.81915102369	39439	Bibliothèque	1	vivant
Port-Lesney	545.0	27.0	39	Bourgogne-Franche-Comté	46.9984173967	5.81915102369	39439	Monument	3	patrimoine
Présilly	121.0	27.0	39	Bourgogne-Franche-Comté	46.5577104313	5.58192329042	39443	Monument	1	patrimoine
Publy	294.0	27.0	39	Bourgogne-Franche-Comté	46.6295899553	5.65124745442	39445	Monument	1	patrimoine
Pupillin	254.0	27.0	39	Bourgogne-Franche-Comté	46.8763553965	5.75235125424	39446	Lieu archéologique	1	patrimoine
Pupillin	254.0	27.0	39	Bourgogne-Franche-Comté	46.8763553965	5.75235125424	39446	Monument	1	patrimoine
Quintigny	293.0	27.0	39	Bourgogne-Franche-Comté	46.7343660477	5.52473105076	39447	Monument	1	patrimoine
Rahon	469.0	27.0	39	Bourgogne-Franche-Comté	46.9938029264	5.47383936755	39448	Monument	4	patrimoine
Rainans	270.0	27.0	39	Bourgogne-Franche-Comté	47.1574395405	5.47297750581	39449	Parc et jardin	1	patrimoine
Rans	536.0	27.0	39	Bourgogne-Franche-Comté	47.1379973135	5.71557221033	39452	Monument	3	patrimoine
Revigny	249.0	27.0	39	Bourgogne-Franche-Comté	46.627894009	5.60893861007	39458	Monument	3	patrimoine
La Rixouse	197.0	27.0	39	Bourgogne-Franche-Comté	46.4680659486	5.87063416847	39460	Monument	1	patrimoine
Rochefort-sur-Nenon	690.0	27.0	39	Bourgogne-Franche-Comté	47.1226290709	5.55631642318	39462	Monument	1	patrimoine
Les Rousses	3760.0	27.0	39	Bourgogne-Franche-Comté	46.4984696055	6.07006530541	39470	Bibliothèque	1	vivant
Les Rousses	3760.0	27.0	39	Bourgogne-Franche-Comté	46.4984696055	6.07006530541	39470	Cinéma	1	vivant
Ruffey-sur-Seille	781.0	27.0	39	Bourgogne-Franche-Comté	46.7294818864	5.49587228599	39471	Bibliothèque	1	vivant
Ruffey-sur-Seille	781.0	27.0	39	Bourgogne-Franche-Comté	46.7294818864	5.49587228599	39471	Monument	3	patrimoine
Saint-Amour	2465.0	27.0	39	Bourgogne-Franche-Comté	46.4375471402	5.33561825227	39475	Bibliothèque	1	vivant
Saint-Amour	2465.0	27.0	39	Bourgogne-Franche-Comté	46.4375471402	5.33561825227	39475	Espace protégé	1	patrimoine
Saint-Amour	2465.0	27.0	39	Bourgogne-Franche-Comté	46.4375471402	5.33561825227	39475	Monument	8	patrimoine
Saint-Aubin	1883.0	27.0	39	Bourgogne-Franche-Comté	47.0326920185	5.33365017851	39476	Bibliothèque	1	vivant
Saint-Aubin	1883.0	27.0	39	Bourgogne-Franche-Comté	47.0326920185	5.33365017851	39476	Monument	1	patrimoine
Saint-Claude	8951.0	27.0	39	Bourgogne-Franche-Comté	46.408600398	5.87556247635	39478	Bibliothèque	1	vivant
Saint-Claude	8951.0	27.0	39	Bourgogne-Franche-Comté	46.408600398	5.87556247635	39478	Cinéma	1	vivant
Saint-Claude	8951.0	27.0	39	Bourgogne-Franche-Comté	46.408600398	5.87556247635	39478	Conservatoire	1	vivant
Saint-Claude	8951.0	27.0	39	Bourgogne-Franche-Comté	46.408600398	5.87556247635	39478	Espace protégé	1	patrimoine
Saint-Claude	8951.0	27.0	39	Bourgogne-Franche-Comté	46.408600398	5.87556247635	39478	Librairie	1	vivant
Saint-Claude	8951.0	27.0	39	Bourgogne-Franche-Comté	46.408600398	5.87556247635	39478	Monument	5	patrimoine
Saint-Claude	8951.0	27.0	39	Bourgogne-Franche-Comté	46.408600398	5.87556247635	39478	Musée	1	vivant
Saint-Claude	8951.0	27.0	39	Bourgogne-Franche-Comté	46.408600398	5.87556247635	39478	Service d'archives	1	patrimoine
Val Suran	796.0	27.0	39	Bourgogne-Franche-Comté	46.3963208	5.4577858737	39485	Bibliothèque	1	vivant
Val Suran	796.0	27.0	39	Bourgogne-Franche-Comté	46.3963208	5.4577858737	39485	Monument	3	patrimoine
Saint-Lamain	119.0	27.0	39	Bourgogne-Franche-Comté	46.8042039085	5.59805956986	39486	Monument	1	patrimoine
Saint-Lothain	466.0	27.0	39	Bourgogne-Franche-Comté	46.8280842983	5.63947643961	39489	Monument	3	patrimoine
Saint-Loup	246.0	27.0	39	Bourgogne-Franche-Comté	46.9965194373	5.30532053825	39490	Monument	1	patrimoine
Coteaux du Lizon	2252.0	27.0	39	Bourgogne-Franche-Comté	46.4096809138	5.7860900246	39491	Bibliothèque	1	vivant
Coteaux du Lizon	2252.0	27.0	39	Bourgogne-Franche-Comté	46.4096809138	5.7860900246	39491	Espace protégé	1	patrimoine
Coteaux du Lizon	2252.0	27.0	39	Bourgogne-Franche-Comté	46.4096809138	5.7860900246	39491	Monument	1	patrimoine
Saint-Maur	227.0	27.0	39	Bourgogne-Franche-Comté	46.6068663882	5.5959464108	39492	Monument	1	patrimoine
Salans	653.0	27.0	39	Bourgogne-Franche-Comté	47.1599346715	5.79436100645	39498	Monument	1	patrimoine
Salins-les-Bains	2628.0	27.0	39	Bourgogne-Franche-Comté	46.9478351925	5.89762240995	39500	Bibliothèque	2	vivant
Salins-les-Bains	2628.0	27.0	39	Bourgogne-Franche-Comté	46.9478351925	5.89762240995	39500	Espace protégé	1	patrimoine
Salins-les-Bains	2628.0	27.0	39	Bourgogne-Franche-Comté	46.9478351925	5.89762240995	39500	Monument	22	patrimoine
Salins-les-Bains	2628.0	27.0	39	Bourgogne-Franche-Comté	46.9478351925	5.89762240995	39500	Musée	1	vivant
Santans	284.0	27.0	39	Bourgogne-Franche-Comté	47.0417658474	5.66601850009	39502	Monument	1	patrimoine
Sellières	736.0	27.0	39	Bourgogne-Franche-Comté	46.8254197035	5.55675238512	39508	Bibliothèque	1	vivant
Sellières	736.0	27.0	39	Bourgogne-Franche-Comté	46.8254197035	5.55675238512	39508	Monument	1	patrimoine
Septmoncel les Molunes	832.0	27.0	39	Bourgogne-Franche-Comté	46.3731296175	5.9231555329	39510	Bibliothèque	1	vivant
Sermange	226.0	27.0	39	Bourgogne-Franche-Comté	47.1972336994	5.64802600593	39513	Monument	3	patrimoine
Sirod	554.0	27.0	39	Bourgogne-Franche-Comté	46.7231337184	5.99171836651	39517	Monument	3	patrimoine
Songeson	73.0	27.0	39	Bourgogne-Franche-Comté	46.6469389585	5.83038429289	39518	Monument	1	patrimoine
Syam	193.0	27.0	39	Bourgogne-Franche-Comté	46.6963307591	5.95140796308	39523	Monument	1	patrimoine
Tavaux	4027.0	27.0	39	Bourgogne-Franche-Comté	47.0377459686	5.40319060267	39526	Bibliothèque	1	vivant
Tavaux	4027.0	27.0	39	Bourgogne-Franche-Comté	47.0377459686	5.40319060267	39526	Monument	2	patrimoine
Thervay	395.0	27.0	39	Bourgogne-Franche-Comté	47.2404016854	5.609254394	39528	Monument	1	patrimoine
Thoirette-Coisia	855.0	27.0	39	Bourgogne-Franche-Comté	46.2790299356	5.52403173219	39530	Monument	1	patrimoine
Thoissia	38.0	27.0	39	Bourgogne-Franche-Comté	46.4261882926	5.39554935173	39532	Monument	1	patrimoine
Toulouse-le-Château	219.0	27.0	39	Bourgogne-Franche-Comté	46.8222128801	5.58308413365	39533	Monument	2	patrimoine
La Tour-du-Meix	262.0	27.0	39	Bourgogne-Franche-Comté	46.5234739504	5.66329877831	39534	Monument	2	patrimoine
Trenal	476.0	27.0	39	Bourgogne-Franche-Comté	46.6396568445	5.46886995687	39537	Monument	1	patrimoine
Vaux-lès-Saint-Claude	691.0	27.0	39	Bourgogne-Franche-Comté	46.354121477	5.73284459773	39547	Bibliothèque	1	vivant
Vaux-sur-Poligny	79.0	27.0	39	Bourgogne-Franche-Comté	46.8230228356	5.72769447335	39548	Monument	2	patrimoine
Verges	196.0	27.0	39	Bourgogne-Franche-Comté	46.6591469123	5.68477020801	39550	Monument	2	patrimoine
Vernantois	301.0	27.0	39	Bourgogne-Franche-Comté	46.6270087892	5.57793673726	39552	Monument	2	patrimoine
La Vieille-Loye	396.0	27.0	39	Bourgogne-Franche-Comté	47.05632725	5.63130626887	39559	Monument	1	patrimoine
Villards-d'Héria	391.0	27.0	39	Bourgogne-Franche-Comté	46.405625846	5.73583236127	39561	Lieu archéologique	1	patrimoine
Villards-d'Héria	391.0	27.0	39	Bourgogne-Franche-Comté	46.405625846	5.73583236127	39561	Monument	3	patrimoine
Villeneuve-sous-Pymont	303.0	27.0	39	Bourgogne-Franche-Comté	46.6949967041	5.55277319697	39567	Monument	1	patrimoine
Villers-Farlay	679.0	27.0	39	Bourgogne-Franche-Comté	46.9938950841	5.75983191768	39569	Lieu archéologique	1	patrimoine
Villers-Farlay	679.0	27.0	39	Bourgogne-Franche-Comté	46.9938950841	5.75983191768	39569	Monument	2	patrimoine
Villers-Robert	240.0	27.0	39	Bourgogne-Franche-Comté	46.967058004	5.5201774249	39571	Monument	1	patrimoine
Villette-lès-Dole	804.0	27.0	39	Bourgogne-Franche-Comté	47.0447105798	5.49409739566	39573	Bibliothèque	1	vivant
Villevieux	726.0	27.0	39	Bourgogne-Franche-Comté	46.7279455221	5.44793336275	39574	Monument	2	patrimoine
Val-Sonnette	968.0	27.0	39	Bourgogne-Franche-Comté	46.606775751	5.46350720419	39576	Monument	1	patrimoine
Viry	926.0	27.0	39	Bourgogne-Franche-Comté	46.2973592921	5.73090207526	39579	Bibliothèque	1	vivant
Viry	926.0	27.0	39	Bourgogne-Franche-Comté	46.2973592921	5.73090207526	39579	Monument	1	patrimoine
Vitreux	265.0	27.0	39	Bourgogne-Franche-Comté	47.2539408578	5.67565099235	39581	Monument	1	patrimoine
Voiteur	808.0	27.0	39	Bourgogne-Franche-Comté	46.743219074	5.60355195147	39582	Bibliothèque	1	vivant
Voiteur	808.0	27.0	39	Bourgogne-Franche-Comté	46.743219074	5.60355195147	39582	Monument	2	patrimoine
Aire-sur-l'Adour	6713.0	75.0	40	Nouvelle-Aquitaine	43.6983525736	-0.265145513574	40001	Bibliothèque	1	vivant
Aire-sur-l'Adour	6713.0	75.0	40	Nouvelle-Aquitaine	43.6983525736	-0.265145513574	40001	Cinéma	1	vivant
Aire-sur-l'Adour	6713.0	75.0	40	Nouvelle-Aquitaine	43.6983525736	-0.265145513574	40001	Monument	7	patrimoine
Aire-sur-l'Adour	6713.0	75.0	40	Nouvelle-Aquitaine	43.6983525736	-0.265145513574	40001	Service d'archives	1	patrimoine
Amou	1586.0	75.0	40	Nouvelle-Aquitaine	43.5938659835	-0.743678079626	40002	Bibliothèque	1	vivant
Amou	1586.0	75.0	40	Nouvelle-Aquitaine	43.5938659835	-0.743678079626	40002	Monument	3	patrimoine
Arboucave	212.0	75.0	40	Nouvelle-Aquitaine	43.6059261585	-0.44174435794	40005	Monument	1	patrimoine
Arengosse	717.0	75.0	40	Nouvelle-Aquitaine	44.0337772733	-0.787351703043	40006	Bibliothèque	1	vivant
Arengosse	717.0	75.0	40	Nouvelle-Aquitaine	44.0337772733	-0.787351703043	40006	Monument	1	patrimoine
Arthez-d'Armagnac	99.0	75.0	40	Nouvelle-Aquitaine	43.8904301026	-0.247231913663	40013	Monument	1	patrimoine
Arx	46.0	75.0	40	Nouvelle-Aquitaine	44.1125173381	0.0861919778242	40015	Monument	2	patrimoine
Audignon	399.0	75.0	40	Nouvelle-Aquitaine	43.7229002763	-0.591261477363	40017	Monument	2	patrimoine
Aureilhan	1090.0	75.0	40	Nouvelle-Aquitaine	44.2117478981	-1.1894638558	40019	Théâtre	1	vivant
Aurice	651.0	75.0	40	Nouvelle-Aquitaine	43.8029933289	-0.598930696866	40020	Monument	1	patrimoine
Azur	962.0	75.0	40	Nouvelle-Aquitaine	43.798488604	-1.29632205852	40021	Bibliothèque	1	vivant
Azur	962.0	75.0	40	Nouvelle-Aquitaine	43.798488604	-1.29632205852	40021	Monument	1	patrimoine
Banos	266.0	75.0	40	Nouvelle-Aquitaine	43.7306552333	-0.621226009645	40024	Bibliothèque	1	vivant
