latitude	longitude	code_insee	Type équipement ou lieu	count	categorie
46.6374826705	-1.86324200464	85035	Bibliothèque	1	vivant
46.6374826705	-1.86324200464	85035	Cinéma	1	vivant
46.6374826705	-1.86324200464	85035	Monument	2	patrimoine
46.4879459421	-1.26773426545	85036	Monument	1	patrimoine
46.8854235235	-1.33186892233	85038	Bibliothèque	1	vivant
47.0148006973	-1.18329758318	85039	Bibliothèque	1	vivant
47.0148006973	-1.18329758318	85039	Monument	2	patrimoine
46.6293907412	-0.933153931505	85040	Bibliothèque	1	vivant
46.6293907412	-0.933153931505	85040	Monument	2	patrimoine
46.3853555319	-1.01044079362	85042	Bibliothèque	1	vivant
46.6729533879	-1.29188591019	85046	Bibliothèque	1	vivant
46.6729533879	-1.29188591019	85046	Monument	2	patrimoine
46.6729533879	-1.29188591019	85046	Musée	1	vivant
46.8354416653	-1.84036683139	85047	Bibliothèque	1	vivant
46.8354416653	-1.84036683139	85047	Cinéma	2	vivant
46.8354416653	-1.84036683139	85047	Conservatoire	1	vivant
46.8354416653	-1.84036683139	85047	Monument	3	patrimoine
46.8354416653	-1.84036683139	85047	Théâtre	1	vivant
46.3735020647	-1.13380723653	85049	Bibliothèque	1	vivant
46.5157210212	-1.33946630196	85050	Bibliothèque	1	vivant
46.6690167793	-1.04372588019	85051	Bibliothèque	3	vivant
46.6690167793	-1.04372588019	85051	Cinéma	1	vivant
46.6690167793	-1.04372588019	85051	Monument	1	patrimoine
46.6690167793	-1.04372588019	85051	Parc et jardin	1	patrimoine
46.6826679204	-1.72083372442	85054	Bibliothèque	1	vivant
46.7873638997	-1.62492863273	85055	Bibliothèque	1	vivant
46.5639307793	-0.960376685588	85056	Monument	2	patrimoine
46.4459908481	-1.2385924923	85058	Théâtre	1	vivant
46.6416143401	-0.739561966419	85059	Bibliothèque	5	vivant
46.6416143401	-0.739561966419	85059	Cinéma	1	vivant
46.6416143401	-0.739561966419	85059	Monument	1	patrimoine
46.5741109302	-1.25524886228	85061	Bibliothèque	1	vivant
46.916944435	-1.9261131832	85062	Bibliothèque	1	vivant
46.916944435	-1.9261131832	85062	Monument	2	patrimoine
46.8282791899	-1.27090860656	85064	Bibliothèque	1	vivant
46.8282791899	-1.27090860656	85064	Monument	1	patrimoine
46.8951394423	-1.24054768713	85065	Bibliothèque	1	vivant
46.7101499475	-0.915900131393	85066	Bibliothèque	1	vivant
46.6786935635	-0.782949851125	85067	Bibliothèque	1	vivant
46.6786935635	-0.782949851125	85067	Monument	5	patrimoine
46.7078707764	-1.75788339462	85070	Bibliothèque	1	vivant
46.7674752232	-1.82534079642	85071	Bibliothèque	1	vivant
46.7674752232	-1.82534079642	85071	Monument	3	patrimoine
46.8523980181	-1.34349746898	85072	Bibliothèque	1	vivant
46.5050234767	-1.17034425311	85073	Monument	1	patrimoine
47.0602388146	-1.25289811103	85076	Bibliothèque	1	vivant
47.0602388146	-1.25289811103	85076	Monument	2	patrimoine
46.4512376923	-1.30138059216	85077	Monument	2	patrimoine
46.32063079	-0.743504259797	85078	Bibliothèque	1	vivant
46.32063079	-0.743504259797	85078	Monument	1	patrimoine
46.3849492327	-0.806840287485	85080	Bibliothèque	2	vivant
46.3849492327	-0.806840287485	85080	Monument	2	patrimoine
46.7599858068	-1.37275519417	85081	Bibliothèque	1	vivant
46.7599858068	-1.37275519417	85081	Monument	1	patrimoine
46.8917166066	-0.903422756546	85082	Bibliothèque	1	vivant
46.8917166066	-0.903422756546	85082	Monument	3	patrimoine
46.9843405667	-2.26449527608	85083	Espace protégé	1	patrimoine
46.7806739038	-1.22925967851	85084	Bibliothèque	4	vivant
46.7806739038	-1.22925967851	85084	Monument	3	patrimoine
46.8623928354	-1.70108938038	85086	Bibliothèque	1	vivant
46.5427361252	-0.624271378946	85087	Espace protégé	1	patrimoine
46.5427361252	-0.624271378946	85087	Monument	1	patrimoine
46.5427361252	-0.624271378946	85087	Musée	1	vivant
46.7161264566	-1.89206667498	85088	Bibliothèque	1	vivant
46.7215872927	-1.33469332327	85089	Bibliothèque	1	vivant
46.7215872927	-1.33469332327	85089	Cinéma	1	vivant
46.8211105864	-0.854584153953	85090	Bibliothèque	4	vivant
46.8211105864	-0.854584153953	85090	Monument	7	patrimoine
46.4563186117	-0.793449510859	85092	Bibliothèque	1	vivant
46.4563186117	-0.793449510859	85092	Cinéma	1	vivant
46.4563186117	-0.793449510859	85092	Espace protégé	1	patrimoine
46.4563186117	-0.793449510859	85092	Lieu archéologique	1	patrimoine
46.4563186117	-0.793449510859	85092	Monument	26	patrimoine
46.4563186117	-0.793449510859	85092	Musée	1	vivant
46.6617881911	-1.23612691916	85093	Bibliothèque	1	vivant
46.5230750581	-0.687135962627	85094	Bibliothèque	1	vivant
46.5230750581	-0.687135962627	85094	Espace protégé	1	patrimoine
46.5230750581	-0.687135962627	85094	Monument	4	patrimoine
46.8789464367	-1.75511438567	85095	Bibliothèque	1	vivant
46.8977541296	-1.82443040539	85096	Bibliothèque	1	vivant
46.8977541296	-1.82443040539	85096	Monument	4	patrimoine
46.9345007303	-1.05578200702	85097	Bibliothèque	1	vivant
46.9345007303	-1.05578200702	85097	Monument	1	patrimoine
46.7244524541	-1.50410719693	85098	Bibliothèque	1	vivant
46.7244524541	-1.50410719693	85098	Monument	1	patrimoine
46.5726064909	-1.58872487716	85099	Bibliothèque	1	vivant
46.6822701061	-1.8787272243	85100	Bibliothèque	1	vivant
46.4729146043	-1.40256149118	85101	Monument	3	patrimoine
46.8483283063	-1.64453002578	85102	Bibliothèque	1	vivant
46.5390090882	-1.6072005484	85103	Bibliothèque	1	vivant
46.3813091348	-1.32364519268	85104	Bibliothèque	1	vivant
46.3675950645	-0.905432724485	85105	Bibliothèque	1	vivant
46.9669962053	-2.2302799245	85106	Bibliothèque	1	vivant
46.9669962053	-2.2302799245	85106	Monument	1	patrimoine
46.9669962053	-2.2302799245	85106	Musée	1	vivant
46.9166207979	-1.37033557148	85108	Bibliothèque	1	vivant
46.8666125813	-1.02216086186	85109	Bibliothèque	2	vivant
46.8666125813	-1.02216086186	85109	Cinéma	2	vivant
46.8666125813	-1.02216086186	85109	Espace protégé	1	patrimoine
46.8666125813	-1.02216086186	85109	Monument	7	patrimoine
46.8666125813	-1.02216086186	85109	Service d'archives	1	patrimoine
46.5156262822	-0.898430664265	85110	Monument	2	patrimoine
46.3334258655	-0.919100677098	85111	Bibliothèque	1	vivant
46.570163703	-1.7737502368	85112	Bibliothèque	1	vivant
46.7093514816	-2.34712702345	85113	Bibliothèque	1	vivant
46.7093514816	-2.34712702345	85113	Cinéma	1	vivant
46.7093514816	-2.34712702345	85113	Monument	11	patrimoine
46.4246376808	-1.60014921643	85114	Bibliothèque	1	vivant
46.4246376808	-1.60014921643	85114	Cinéma	1	vivant
46.4246376808	-1.60014921643	85114	Monument	2	patrimoine
46.6488761831	-0.962477574588	85115	Bibliothèque	1	vivant
46.4358647401	-1.38517843312	85116	Monument	2	patrimoine
46.4496842668	-1.27114022202	85117	Monument	1	patrimoine
46.6549237031	-1.57351777893	85118	Bibliothèque	1	vivant
46.9663828627	-1.12900644447	85119	Bibliothèque	1	vivant
46.4393119039	-0.947017086151	85121	Bibliothèque	1	vivant
46.3698532376	-0.70502476758	85123	Monument	1	patrimoine
46.6180854641	-0.6899276733	85125	Bibliothèque	1	vivant
46.4091029013	-1.47711855345	85127	Bibliothèque	1	vivant
46.4091029013	-1.47711855345	85127	Espace protégé	1	patrimoine
46.4091029013	-1.47711855345	85127	Monument	1	patrimoine
46.4510564854	-1.16449285012	85128	Bibliothèque	2	vivant
46.4510564854	-1.16449285012	85128	Cinéma	1	vivant
46.4510564854	-1.16449285012	85128	Espace protégé	1	patrimoine
46.4510564854	-1.16449285012	85128	Librairie	1	vivant
46.4510564854	-1.16449285012	85128	Monument	6	patrimoine
46.8527299002	-1.48398928084	85129	Bibliothèque	1	vivant
46.8527299002	-1.48398928084	85129	Monument	2	patrimoine
46.8527299002	-1.48398928084	85129	Musée	1	vivant
46.771364944	-1.69526445062	85130	Bibliothèque	1	vivant
46.4635045649	-1.210635375	85131	Monument	2	patrimoine
46.3417503082	-0.787487297301	85132	Bibliothèque	1	vivant
46.3417503082	-0.787487297301	85132	Monument	1	patrimoine
46.3642178261	-0.750260780443	85133	Bibliothèque	1	vivant
46.3642178261	-0.750260780443	85133	Monument	3	patrimoine
46.9112847287	-0.864977836096	85134	Bibliothèque	1	vivant
46.9112847287	-0.864977836096	85134	Espace protégé	1	patrimoine
46.5335825488	-1.22688907859	85135	Bibliothèque	1	vivant
46.5335825488	-1.22688907859	85135	Monument	2	patrimoine
46.5380790745	-0.868868309437	85137	Bibliothèque	1	vivant
46.6620680463	-1.6772013304	85138	Bibliothèque	1	vivant
46.3298580373	-0.672957405035	85139	Bibliothèque	1	vivant
46.742582825	-0.85478763606	85140	Bibliothèque	1	vivant
46.7301338667	-0.728654955878	85141	Bibliothèque	1	vivant
46.7301338667	-0.728654955878	85141	Monument	1	patrimoine
46.7557703112	-1.29794577	85142	Bibliothèque	1	vivant
46.5325327351	-0.748519927998	85143	Monument	3	patrimoine
46.851716793	-1.10954466033	85144	Bibliothèque	1	vivant
46.851716793	-1.10954466033	85144	Monument	2	patrimoine
46.7383480028	-0.931953130855	85145	Bibliothèque	1	vivant
46.9759800852	-1.31364530268	85146	Bibliothèque	7	vivant
46.9759800852	-1.31364530268	85146	Cinéma	1	vivant
46.9759800852	-1.31364530268	85146	Monument	5	patrimoine
46.9759800852	-1.31364530268	85146	Musée	1	vivant
46.7502937556	-0.770013941158	85147	Bibliothèque	1	vivant
46.7502937556	-0.770013941158	85147	Monument	2	patrimoine
46.3973419593	-0.840846860992	85148	Monument	1	patrimoine
46.9910941319	-0.946500033344	85151	Bibliothèque	1	vivant
46.9910941319	-0.946500033344	85151	Espace protégé	1	patrimoine
46.9910941319	-0.946500033344	85151	Monument	1	patrimoine
46.6163645636	-1.65038156849	85152	Bibliothèque	3	vivant
46.6163645636	-1.65038156849	85152	Cinéma	1	vivant
46.7870550926	-1.05454102867	85153	Bibliothèque	1	vivant
46.7870550926	-1.05454102867	85153	Espace protégé	1	patrimoine
46.7870550926	-1.05454102867	85153	Monument	4	patrimoine
46.6612700667	-0.846784201071	85154	Bibliothèque	1	vivant
46.6612700667	-0.846784201071	85154	Lieu de mémoire	2	patrimoine
46.6612700667	-0.846784201071	85154	Monument	3	patrimoine
46.6612700667	-0.846784201071	85154	Musée	1	vivant
46.7104764993	-1.46129661418	85155	Bibliothèque	1	vivant
46.489279204	-1.43622387207	85156	Monument	3	patrimoine
46.5651677306	-1.16826489836	85157	Monument	2	patrimoine
46.4591118412	-0.984449849889	85158	Bibliothèque	1	vivant
46.4591118412	-0.984449849889	85158	Monument	2	patrimoine
46.4658962703	-1.03958611312	85159	Bibliothèque	1	vivant
46.4658962703	-1.03958611312	85159	Monument	2	patrimoine
46.5921936479	-1.40947698594	85160	Bibliothèque	1	vivant
46.5921936479	-1.40947698594	85160	Monument	1	patrimoine
46.5676509922	-1.51560194548	85161	Bibliothèque	1	vivant
46.424726987	-0.665995249042	85162	Bibliothèque	2	vivant
46.424726987	-0.665995249042	85162	Espace protégé	1	patrimoine
46.424726987	-0.665995249042	85162	Lieu archéologique	1	patrimoine
46.424726987	-0.665995249042	85162	Monument	4	patrimoine
47.0086655085	-2.26243620205	85163	Cinéma	1	vivant
47.0086655085	-2.26243620205	85163	Espace protégé	1	patrimoine
47.0086655085	-2.26243620205	85163	Librairie	1	vivant
47.0086655085	-2.26243620205	85163	Lieu archéologique	1	patrimoine
47.0086655085	-2.26243620205	85163	Monument	10	patrimoine
47.0086655085	-2.26243620205	85163	Musée	2	vivant
46.8424284611	-2.10928732775	85164	Bibliothèque	1	vivant
46.8424284611	-2.10928732775	85164	Cinéma	1	vivant
46.8424284611	-2.10928732775	85164	Monument	1	patrimoine
46.4997145725	-0.77427886573	85167	Bibliothèque	1	vivant
46.8063002019	-1.60225256402	85169	Bibliothèque	1	vivant
46.8063002019	-1.60225256402	85169	Monument	1	patrimoine
46.8196487652	-1.97926629071	85172	Bibliothèque	1	vivant
46.4796848965	-0.911734176662	85174	Monument	1	patrimoine
46.599225902	-1.17865799724	85175	Bibliothèque	1	vivant
46.4190919441	-0.910475769222	85177	Bibliothèque	1	vivant
46.4190919441	-0.910475769222	85177	Monument	3	patrimoine
46.769919754	-1.50488626452	85178	Bibliothèque	3	vivant
46.769919754	-1.50488626452	85178	Monument	2	patrimoine
46.5107890457	-1.53929317556	85179	Bibliothèque	1	vivant
46.5022256779	-0.955223380119	85181	Bibliothèque	1	vivant
46.5022256779	-0.955223380119	85181	Monument	1	patrimoine
46.7812581702	-0.828778359084	85182	Bibliothèque	2	vivant
46.7812581702	-0.828778359084	85182	Cinéma	1	vivant
46.7812581702	-0.828778359084	85182	Espace protégé	1	patrimoine
46.7812581702	-0.828778359084	85182	Monument	5	patrimoine
46.7812581702	-0.828778359084	85182	Musée	1	vivant
46.5650384637	-0.680144631346	85184	Monument	2	patrimoine
46.3653834101	-1.09115660367	85185	Monument	2	patrimoine
46.8584147661	-1.2569733759	85186	Bibliothèque	1	vivant
46.8584147661	-1.2569733759	85186	Monument	2	patrimoine
46.7145137269	-0.816742537248	85187	Bibliothèque	1	vivant
46.7145137269	-0.816742537248	85187	Lieu de mémoire	1	patrimoine
46.7145137269	-0.816742537248	85187	Monument	3	patrimoine
46.6113748938	-1.04881036553	85188	Monument	2	patrimoine
46.7532179022	-1.8935292542	85189	Bibliothèque	1	vivant
46.7532179022	-1.8935292542	85189	Monument	2	patrimoine
46.9274273036	-1.50132208111	85190	Bibliothèque	1	vivant
46.9274273036	-1.50132208111	85190	Monument	1	patrimoine
46.6675261644	-1.4077954093	85191	Bibliothèque	5	vivant
46.6675261644	-1.4077954093	85191	Cinéma	2	vivant
46.6675261644	-1.4077954093	85191	Conservatoire	1	vivant
46.6675261644	-1.4077954093	85191	Espace protégé	1	patrimoine
46.6675261644	-1.4077954093	85191	Monument	8	patrimoine
46.6675261644	-1.4077954093	85191	Musée	1	vivant
46.6675261644	-1.4077954093	85191	Scène	2	vivant
46.6675261644	-1.4077954093	85191	Service d'archives	3	patrimoine
46.7852546732	-0.996743019108	85192	Bibliothèque	1	vivant
46.5324344973	-1.3007139449	85193	Monument	2	patrimoine
46.5007612799	-1.79255128677	85194	Bibliothèque	4	vivant
46.5007612799	-1.79255128677	85194	Cinéma	2	vivant
46.5007612799	-1.79255128677	85194	Conservatoire	1	vivant
46.5007612799	-1.79255128677	85194	Espace protégé	1	patrimoine
46.5007612799	-1.79255128677	85194	Monument	11	patrimoine
46.5007612799	-1.79255128677	85194	Musée	1	vivant
46.5007612799	-1.79255128677	85194	Service d'archives	3	patrimoine
46.8410224478	-1.19644211396	85196	Bibliothèque	1	vivant
46.9277672307	-1.4126154924	85197	Bibliothèque	3	vivant
46.9277672307	-1.4126154924	85197	Monument	2	patrimoine
46.9958175597	-1.04216568722	85198	Bibliothèque	1	vivant
46.5040293195	-1.06506577005	85199	Bibliothèque	1	vivant
46.5040293195	-1.06506577005	85199	Monument	1	patrimoine
46.5136722903	-1.47528120789	85200	Bibliothèque	1	vivant
46.5136722903	-1.47528120789	85200	Monument	1	patrimoine
46.4266286403	-1.3399129604	85201	Bibliothèque	1	vivant
46.4266286403	-1.3399129604	85201	Monument	1	patrimoine
46.7309688326	-1.12107316048	85202	Bibliothèque	1	vivant
46.7309688326	-1.12107316048	85202	Monument	1	patrimoine
46.8151386519	-1.74035413493	85204	Bibliothèque	1	vivant
46.572397925	-0.86344873853	85205	Bibliothèque	1	vivant
46.572397925	-0.86344873853	85205	Monument	1	patrimoine
46.4597334032	-1.33722144355	85206	Bibliothèque	1	vivant
46.4597334032	-1.33722144355	85206	Monument	1	patrimoine
46.4118936776	-1.27222282402	85207	Bibliothèque	1	vivant
46.4118936776	-1.27222282402	85207	Monument	1	patrimoine
46.8325959261	-1.3830312677	85208	Bibliothèque	1	vivant
46.5138850327	-1.01157660374	85209	Monument	2	patrimoine
46.8418481774	-1.59617737479	85210	Bibliothèque	1	vivant
46.611019489	-1.58031627863	85211	Bibliothèque	1	vivant
46.611019489	-1.58031627863	85211	Monument	1	patrimoine
46.605637391	-1.3354497172	85213	Bibliothèque	2	vivant
46.5327600427	-1.69243074733	85214	Bibliothèque	1	vivant
46.8705618525	-1.16246465678	85215	Bibliothèque	2	vivant
46.8705618525	-1.16246465678	85215	Monument	1	patrimoine
46.4732196212	-1.11103084694	85216	Bibliothèque	1	vivant
46.4732196212	-1.11103084694	85216	Monument	4	patrimoine
46.6423470977	-1.62881823574	85218	Bibliothèque	1	vivant
46.7356314659	-1.04299885081	85220	Bibliothèque	1	vivant
46.7356314659	-1.04299885081	85220	Monument	4	patrimoine
46.9285711589	-1.98059327519	85221	Bibliothèque	1	vivant
46.6904708814	-1.91946363327	85222	Bibliothèque	1	vivant
46.6904708814	-1.91946363327	85222	Cinéma	1	vivant
46.6904708814	-1.91946363327	85222	Espace protégé	1	patrimoine
46.6904708814	-1.91946363327	85222	Monument	2	patrimoine
46.5572659953	-1.07210861039	85223	Bibliothèque	1	vivant
46.5572659953	-1.07210861039	85223	Cinéma	1	vivant
46.5572659953	-1.07210861039	85223	Monument	9	patrimoine
46.7432732188	-1.96439228965	85226	Bibliothèque	1	vivant
46.7432732188	-1.96439228965	85226	Monument	1	patrimoine
46.7432732188	-1.96439228965	85226	Musée	1	vivant
46.7432732188	-1.96439228965	85226	Théâtre	1	vivant
46.4747117878	-0.650611151998	85227	Bibliothèque	1	vivant
46.4747117878	-0.650611151998	85227	Monument	1	patrimoine
46.5914988312	-0.651486245674	85229	Bibliothèque	1	vivant
46.5914988312	-0.651486245674	85229	Monument	1	patrimoine
46.4551155186	-1.53048160541	85231	Bibliothèque	1	vivant
46.4551155186	-1.53048160541	85231	Espace protégé	1	patrimoine
46.4551155186	-1.53048160541	85231	Lieu archéologique	1	patrimoine
46.4551155186	-1.53048160541	85231	Monument	1	patrimoine
46.6859198669	-1.15222590884	85232	Bibliothèque	1	vivant
46.6859198669	-1.15222590884	85232	Monument	1	patrimoine
46.8021968737	-2.04839789308	85234	Bibliothèque	2	vivant
46.8021968737	-2.04839789308	85234	Cinéma	1	vivant
46.8021968737	-2.04839789308	85234	Musée	1	vivant
46.8021968737	-2.04839789308	85234	Service d'archives	1	patrimoine
46.5882648491	-1.00959676911	85235	Monument	4	patrimoine
46.6395925444	-1.7159724914	85236	Bibliothèque	1	vivant
46.5854041653	-0.922177315485	85237	Bibliothèque	1	vivant
46.5854041653	-0.922177315485	85237	Monument	1	patrimoine
46.9506837971	-0.901123752328	85238	Bibliothèque	1	vivant
46.9506837971	-0.901123752328	85238	Monument	1	patrimoine
46.7329496925	-1.82595152879	85239	Monument	1	patrimoine
46.9248120291	-0.914182961099	85240	Bibliothèque	1	vivant
46.8597253005	-0.925777900202	85242	Bibliothèque	1	vivant
46.6118566989	-1.81003917923	85243	Bibliothèque	1	vivant
46.6118566989	-1.81003917923	85243	Monument	2	patrimoine
46.4289052087	-0.758948963227	85244	Bibliothèque	1	vivant
46.7239461187	-1.20379080965	85246	Bibliothèque	1	vivant
46.7239461187	-1.20379080965	85246	Monument	1	patrimoine
46.9711539531	-1.06282621567	85247	Bibliothèque	1	vivant
46.5970244335	-0.976384286709	85248	Monument	2	patrimoine
46.5686332748	-1.70787622288	85250	Bibliothèque	1	vivant
46.5955876221	-0.724327725888	85251	Bibliothèque	1	vivant
46.5955876221	-0.724327725888	85251	Monument	2	patrimoine
46.8005779435	-0.748892533741	85254	Bibliothèque	1	vivant
46.8005779435	-0.748892533741	85254	Monument	1	patrimoine
46.3366903175	-1.2483968538	85255	Bibliothèque	1	vivant
46.3366903175	-1.2483968538	85255	Monument	2	patrimoine
46.4861591475	-0.743056336646	85256	Bibliothèque	1	vivant
46.4861591475	-0.743056336646	85256	Monument	1	patrimoine
46.8303789022	-0.964515191283	85259	Bibliothèque	1	vivant
46.8303789022	-0.964515191283	85259	Monument	2	patrimoine
46.8070059547	-1.66964833149	85260	Bibliothèque	1	vivant
46.5596018797	-1.12406235901	85261	Monument	1	patrimoine
46.5596018797	-1.12406235901	85261	Parc et jardin	1	patrimoine
46.9927907526	-1.5073882242	85262	Bibliothèque	1	vivant
46.6957771744	-0.701777715154	85264	Bibliothèque	1	vivant
46.6957771744	-0.701777715154	85264	Monument	2	patrimoine
46.4009643491	-0.742816267425	85265	Monument	1	patrimoine
46.7502017421	-0.974504061491	85266	Bibliothèque	1	vivant
46.7502017421	-0.974504061491	85266	Monument	1	patrimoine
46.7057741864	-1.83155480996	85268	Bibliothèque	1	vivant
46.7397220689	-1.08371759277	85276	Bibliothèque	1	vivant
46.5034756656	-1.382954206	85277	Bibliothèque	1	vivant
46.5034756656	-1.382954206	85277	Monument	1	patrimoine
46.4297504489	-1.54956205778	85278	Bibliothèque	1	vivant
46.4297504489	-1.54956205778	85278	Lieu de mémoire	1	patrimoine
46.4297504489	-1.54956205778	85278	Monument	3	patrimoine
46.8659054157	-1.94894081389	85280	Monument	2	patrimoine
46.5054321828	-0.848819460581	85281	Bibliothèque	1	vivant
46.5054321828	-0.848819460581	85281	Monument	2	patrimoine
46.7140097406	-0.98747730882	85282	Bibliothèque	1	vivant
46.7140097406	-0.98747730882	85282	Monument	3	patrimoine
46.7951288466	-1.91392699457	85284	Bibliothèque	1	vivant
46.7951288466	-1.91392699457	85284	Monument	3	patrimoine
46.7951288466	-1.91392699457	85284	Musée	1	vivant
46.5596307281	-1.32788759657	85285	Bibliothèque	1	vivant
46.6949386862	-0.886169517112	85287	Bibliothèque	1	vivant
46.475786445	-1.62751498166	85288	Bibliothèque	1	vivant
46.475786445	-1.62751498166	85288	Cinéma	1	vivant
46.475786445	-1.62751498166	85288	Monument	3	patrimoine
46.475786445	-1.62751498166	85288	Service d'archives	1	patrimoine
46.663737434	-0.727562430214	85289	Bibliothèque	3	vivant
46.5433098199	-1.00699777534	85290	Centre culturel	1	vivant
46.5433098199	-1.00699777534	85290	Monument	3	patrimoine
46.5433098199	-1.00699777534	85290	Parc et jardin	1	patrimoine
46.6179795025	-1.24888057642	85291	Bibliothèque	1	vivant
46.6179795025	-1.24888057642	85291	Monument	1	patrimoine
46.6062740621	-0.873461023865	85292	Bibliothèque	3	vivant
46.6062740621	-0.873461023865	85292	Monument	3	patrimoine
47.0020573556	-1.09858009203	85293	Bibliothèque	1	vivant
47.0020573556	-1.09858009203	85293	Espace protégé	1	patrimoine
47.0020573556	-1.09858009203	85293	Monument	2	patrimoine
46.3564601605	-1.43136322126	85294	Bibliothèque	1	vivant
46.3564601605	-1.43136322126	85294	Cinéma	1	vivant
46.9975586143	-1.23193361154	85295	Bibliothèque	1	vivant
46.9168130123	-0.845959158017	85296	Bibliothèque	1	vivant
46.6055340621	-1.74863672042	85298	Bibliothèque	1	vivant
46.6055340621	-1.74863672042	85298	Monument	1	patrimoine
46.685677363	-1.54112129191	85300	Bibliothèque	1	vivant
46.8226741756	-1.11650982164	85301	Bibliothèque	1	vivant
46.8226741756	-1.11650982164	85301	Monument	1	patrimoine
46.9634774521	-0.985340006089	85302	Bibliothèque	3	vivant
46.9634774521	-0.985340006089	85302	Monument	1	patrimoine
46.3543018169	-0.856628326667	85303	Bibliothèque	1	vivant
46.3891941167	-0.968106001439	85304	Bibliothèque	1	vivant
46.3891941167	-0.968106001439	85304	Monument	1	patrimoine
46.5626835135	-0.764380170382	85305	Espace protégé	1	patrimoine
46.5626835135	-0.764380170382	85305	Monument	3	patrimoine
46.4519408659	-0.706316598666	85306	Bibliothèque	1	vivant
46.4519408659	-0.706316598666	85306	Monument	3	patrimoine
46.2646103374	0.789659194144	86001	Bibliothèque	1	vivant
46.3496375961	0.270285912605	86003	Monument	1	patrimoine
46.6986976	0.896253717569	86004	Bibliothèque	1	vivant
46.6986976	0.896253717569	86004	Lieu archéologique	2	patrimoine
46.6986976	0.896253717569	86004	Monument	5	patrimoine
46.9385872919	0.102241708869	86005	Monument	2	patrimoine
46.5360016424	0.839149696505	86006	Bibliothèque	1	vivant
46.5360016424	0.839149696505	86006	Lieu archéologique	1	patrimoine
46.5360016424	0.839149696505	86006	Monument	3	patrimoine
46.877083076	0.530703043552	86007	Bibliothèque	1	vivant
46.877083076	0.530703043552	86007	Monument	1	patrimoine
46.877083076	0.530703043552	86007	Scène	3	vivant
46.9520341162	0.00333589547426	86008	Bibliothèque	1	vivant
46.9520341162	0.00333589547426	86008	Monument	2	patrimoine
46.6715864043	0.681233798313	86009	Bibliothèque	1	vivant
46.6715864043	0.681233798313	86009	Monument	3	patrimoine
46.4452071575	0.33420632298	86010	Bibliothèque	1	vivant
46.4452071575	0.33420632298	86010	Monument	4	patrimoine
46.4452071575	0.33420632298	86010	Parc et jardin	1	patrimoine
46.1033058392	0.408300889947	86012	Monument	1	patrimoine
46.7561922634	0.569776256918	86014	Bibliothèque	1	vivant
46.7561922634	0.569776256918	86014	Monument	1	patrimoine
46.1339246514	0.647417301116	86015	Bibliothèque	1	vivant
46.1339246514	0.647417301116	86015	Monument	2	patrimoine
46.6636113656	0.304857474533	86016	Bibliothèque	1	vivant
46.6636113656	0.304857474533	86016	Monument	1	patrimoine
46.6440797341	0.0454968379213	86017	Bibliothèque	1	vivant
46.6440797341	0.0454968379213	86017	Monument	1	patrimoine
46.7432070332	0.436999990753	86019	Bibliothèque	3	vivant
46.7432070332	0.436999990753	86019	Monument	5	patrimoine
47.0594379159	-0.0722827827808	86022	Monument	3	patrimoine
46.9016657704	0.268623771232	86023	Monument	1	patrimoine
46.5555538326	0.202564421374	86024	Bibliothèque	1	vivant
46.5555538326	0.202564421374	86024	Monument	2	patrimoine
46.5469550432	0.976587336165	86025	Bibliothèque	1	vivant
46.5469550432	0.976587336165	86025	Monument	1	patrimoine
47.0870340103	0.173619362771	86026	Bibliothèque	1	vivant
47.0870340103	0.173619362771	86026	Monument	1	patrimoine
46.5859914233	0.297504952601	86027	Bibliothèque	1	vivant
46.6032559543	0.465724619773	86028	Bibliothèque	1	vivant
46.2071446631	0.255573056586	86029	Monument	1	patrimoine
46.613909053	0.599381155939	86031	Bibliothèque	1	vivant
46.613909053	0.599381155939	86031	Monument	3	patrimoine
46.613909053	0.599381155939	86031	Parc et jardin	1	patrimoine
46.613909053	0.599381155939	86031	Théâtre	1	vivant
46.6795805197	0.566087021513	86032	Bibliothèque	1	vivant
46.6795805197	0.566087021513	86032	Monument	4	patrimoine
46.3555804441	0.581776252494	86034	Bibliothèque	1	vivant
46.3555804441	0.581776252494	86034	Monument	2	patrimoine
46.3726210899	1.00188704322	86035	Monument	2	patrimoine
47.0744670977	0.075217763683	86036	Bibliothèque	1	vivant
47.0744670977	0.075217763683	86036	Monument	4	patrimoine
46.3870241748	1.09004082103	86037	Monument	1	patrimoine
46.2504690736	0.191737009106	86039	Bibliothèque	1	vivant
46.2504690736	0.191737009106	86039	Monument	4	patrimoine
46.6315763741	0.82155717047	86040	Monument	1	patrimoine
46.6054095506	0.369205479606	86041	Bibliothèque	1	vivant
46.6054095506	0.369205479606	86041	Cinéma	1	vivant
46.9691626791	0.663280851924	86042	Monument	1	patrimoine
47.0334327292	0.229028665856	86044	Bibliothèque	1	vivant
46.3990380098	0.169884448212	86045	Bibliothèque	1	vivant
46.3990380098	0.169884448212	86045	Monument	4	patrimoine
46.7589403896	0.529064773205	86046	Bibliothèque	1	vivant
46.7589403896	0.529064773205	86046	Monument	1	patrimoine
46.7196688259	0.269258187544	86048	Bibliothèque	1	vivant
46.9719782198	0.0979602730764	86049	Monument	1	patrimoine
46.6544747841	-0.00687604114589	86050	Bibliothèque	1	vivant
